,comment,sentiment
4016,저런 거 당하면 기분 개좆 같겠다,1.0
4017,저 사람 박사모 지지하는 놈임 박사모 단체가 다 저런 변태 같은 성향을 가지고 있다고 생각하면 되는 듯,1.0
4018,성범죄 집단은 더불어 추행 당인 거죠 말로는 페미니즘 지지하던 사람들이 다 뒤에서는 성추행하고 다니는 당 ㅋㅋㅋ,1.0
4019,김찬호 ㄴㄴ 박근혜를 사랑하는 모임 찬호 너 같은 성범죄 집단 말하는 거,1.0
4020,친일 숙청이 절실합니다 심영 에잇 이나라 족 가네,1.0
4021,직위 해제 ㅅㅂ총장 새 키 나와 똑같은 쓰레기들 자식 아내 보기 부끄럽지도 않냐 어휴천벌받아라,1.0
4022,절대로 못 짜르지 ㅋㅋ 다 끼리 끼리 ㅋㅋㅋ ㅂㅅㄴㄷ,1.0
4023,ㅎㅎㅎㅂㅅ,1.0
4024,집유로 나오겠죠 ㅅㅂ,1.0
4025,만약에 여성이 일반인이 아니라 유도인 이었다면 저 변태 교수는 벌써 뒤졌을 거야 발목 후 리기 였으면 바닥에 나가 떨어졌고 매치기 였으면 머리나 등이 먼저 아스팔트 바닥에 떨어지게 기술이 들어갔겠지,1.0
4026,자르면 아프겠다 씨 바로 마ㅠ,1.0
4027,이 병태 이 변태 쓉세뀌,1.0
4028,이야 저걸 해고 안 한다고 카이스트 간판에 똥 칠해줘서 오래 살게 됐다는 선물인 가 ㅈㄹ 났네,1.0
4029,ㅋㅋ 존 나웃깁니다ㅋㅋㅋ 직위 해제 해고가 아니라,1.0
4030,참진짜 이나라가 어디로 갈런지 저런 인간이 교수 한숨만 나온 다 길거리에서 뭐하냐 개새기냐,1.0
4031,영상만 봐서는 어떤 상황인지 잘 모르겠는데 자막으로 유죄추정 갈겨버리네 ㅋㅋㅋ 역시 ㅈ론 탑 엠비씨,1.0
4032,친일은 과학이 다 알겠냐 친일파 색휘들아,1.0
4033,개새키 고생 좀 하세요,1.0
4034,배운 새끼가 더 하네 친일 좋은 거 대대로 친일했나,1.0
4035,평생 추한 꼴 보이며 후회 속에서 살아라 드런 너마,1.0
4036,2002년 중딩 때 담임 선생님이 늘 이런 말을 했었지 39남자는 좆대가리 관리를 잘해야 한다 안 그럼 인생 조진다 39,1.0
4037,ㅂㅌ 아니고 ㅂㅅ,1.0
4038,매장 되었으면 좋겟 다 이 정신 나간 교수 새기,1.0
4039,ㅆㄹㄱ 천국이 다 우리나라,1.0
4040,ㅋㅋㅋㅋㅋ 대놓고 하는 게 개 웃기 네 미친 도 라이새기,1.0
4041,우리 엄마들 저런 남자라면 딸 내 미 보내야지 엄마들이 좋아하는 교수자 네 ㅋㅋㅋㅋ,1.0
4042,ㅋㅋㅋ 카이스트는 요새 교수 뽑을 때 성추행 전문가를 뽑나보네ㅋㅋㅋ 뉴스에도 나오고 가문의 영광이겠다 씨발로마ㅋㅋㅋ 마누라랑 자식이 보면 좋아라 하것 네ㅋㅋㅋ 아파트에 플렌 카드 걸어 드려라우리 남편 아부지 여자따먹을려고 하다가 뉴스에 나왔다고 ㅋㅋㅋㅋ,1.0
4043,그래도 문재앙 아웃,1.0
4044,저 ㅅㅋ가 카이스트라니 부끄럽다,1.0
4045,제로 너도 돼지 흥분제 챙겨 다니냐,1.0
4046,제로 친일 수꼴들은 사이비 종교 수준 ㅋㅋ,1.0
4047,명예랄 것도 없지 명예 챙기는 인간이였으면 주둥이 행동 조심하면서 삶ㅋㅋ 그냥 대가 리빨로 잘 쳐먹고 살다가 얻어 걸린 거 그동안 저짓거리 한두 번 해온 게 아닌 듯,1.0
4048,니 채널 간판이다 기회는 다양하고 과정은 자유롭고 결과는 책임 있게 수용되는 사회 ㅁㅊㄴ,1.0
4049,지성인도 음경이 있기 때문에 그 작 디 작은 근육 및 피부조직을 훨씬 거대한 뇌가 제어할 수가 없다고 로 문제는 음경이 다 난 살 믄서 여자 문제 한번도 일으킨 적 없는데 이렇게 그 작 디작은 혈관 조직에 지배당하는 남자들 보면 ㅈㄴ 패고 싶음,1.0
4050,나이만 ㅊ 먹으면 뭐해요 곱게 늙어야지 바지 벗고 강제 추행한 거 보고 교수라는 직함을 떠나 저 인간의 본 모습이 드러난 거구나 더럽다 저런 사람 밑에서 배울 가치가 있을 가 싶음,1.0
4051,발정난 개나 아무 데서나 ㅈ 내놓지 저건 인간이 아닌 개 ㅅㄲ,1.0
4052,우파코인 타려고 저러는 거 ㅋㅋㅋ 유독 우파에 가짜 뉴스도 많은 이유가 우파 지지하는 놈들 특징이 이념으로 편 가르기 좋아하고 못 배운 빡통들이 많아서 저런 식으로 선동질하기 딱 좋음,1.0
4053,유퀴즈에 카이스트 총장님 나오셨었는데 얼마나 좋은 분이셨는데 저딴놈이 학교 이미지 망치 네ㅈ,1.0
4054,저 등신 사고 칠 줄 알았다ㅎ,1.0
4055,카이스트도 ㅂㅅ이네 당연히 해고 아니냐 좀 있다가 잠잠해지면 다시 교수로 복직시키겠지,1.0
4056,아 씹새 끝,1.0
4057,시바 닉 값하네ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
4058,이래서 배운 놈들이 더 정신병자인 듯,1.0
4059,클모주니 개 ㅂ 신인가 이건 ㅋㅋㅋ 성추행 이야기하는데 대통령 간첩 꺼낸 정박아가 누군데 ㅋㅋㅋㅋㅋ,1.0
4060,어떤 병신이 야동 보고 아 실제로도 이러는구나 이러고 따라함,1.0
4061,유튜브는 합법적으로 틀 딱 아재들 못하게 나라에서 막아야함,1.0
4062,대가리가 좋아도 인성이 바닥이면 ㅉㅉㅉ,1.0
4063,안녕하세요 너의 친일파 스러운 미개함만 할까,1.0
4064,안녕하세요 친일 매국노로 살면 기분이 ㅋㅋ,1.0
4065,안녕하세요 먼 개소린교,1.0
4066,생존 왕츄 노꾼 친중 친일은 아니더라도 어느 정도 가까운 관계는 유지해야 하는데 ㅋㅋ 한국인의 특유의 39미개함 39과 정부과 사람들을 이렇게 만들어 놓네,1.0
4067,꼭 진보세력이 작은 실수하면 39이 게 좌파의 실체 내로 남불 좌파 39라며 기다린 것 마냥 댓글 창 도배되는데 극우 세력들 강간 탈세 뇌물수수 밥 먹듯이 저지르는 거 기사뜨는 거엔 전혀 반응 안하더라 내로 남불은 방구석 극우베충이들이 더 하지 않냐,1.0
4068,장기한판 둬도 있던 자식도 없어지는 판국에 애들이라고 욕 못하면 욕에도 규제해야지 거 당신처럼 애들 애들 하니까 꼰대들 비꼬는 거 아니요 좀 열린 생각 좀 합시 다 선생님,1.0
4069,좌빨 반일충들 신났네,1.0
4070,더불어 만진 당이지,1.0
4071,시바 저런 양 아치 넘들 꼭 한 명씩 있으니까 페미가 날뛰잖아 저런 넘들 없었으면 페미 진작에 사라졌는데 저런 사형 시켜야 할 넘들 있으니까 페미들이 미친 논리로 물고 느러지는 거지 진짜 나머지 인생 감옥에서 강간 당하면서 살거나 고자 만들고 감옥에 넣거나 둘 다 하거나 해야 함,1.0
4072,쓰레기 새끼가 카이스트에 ㅋㅋ,1.0
4073,아니 싫다는데 왜 치근덕대 미친놈이,1.0
4074,봉신이 봉신 짓 하는데 이 상한 건가 봉신이 카이스트에 있는 게 좀 이 상하긴 하지만,1.0
4075,난독증 있으신 가 도대체 어디에 제 댓글과 이 원래 작성하신 분의 댓글에서 독도 분쟁 끝나면 친일해도 된다고 적혀 있음 흑백 논리에 갇혀서 능지 박살나신 분인가,1.0
4076,맘이 아프네 처벌도 약할 텐데 피해자는 평생 괴로울 텐데 낌새를 느껴도 그냥 가자 고 여 친 팔 잡는 남성을 봐도 한국 법이 ㅈ 같다는 게 느껴지지,1.0
4077,저런 발정난 개새끼 한테 돈 받쳐가며 배우러 가는 학생들은 뭔 죄냐 ㅋㅋㅋㅋㅋㅋ,1.0
4078,늙어가지고 길바닥에서 교수라는 사람이 바지 벗고 ㅋㅋㅋㅋ 완전 ㅁㅊㄴ 아니가 얼굴들고 다니지 마라,1.0
4079,한기형 틀,1.0
4080,미나토 느 그 틀니 새끼들 빼곤 다 알고 있어요 ㅋㅋㅋㅋㅋㅋ,1.0
4081,김남정 대깨닭쥐 ㅋㅋ 깜빵가도 광신도 처럼 빨아주 누 친일수꼴들인 다 사이비집단이냐 ㅋㅋㅋㅋ,1.0
4082,미나토 담 선거 때 재앙깜빵 확정인데 ㅋㅋㅋㅋㅋㅋ 돌아가는 분위기 아직 모르노,1.0
4083,총선 부 정선거 외치는 새끼들은 진짜 제 정신 아닌 틀니 새끼들 맞는데 뭐만 하면 일베로 몰아가는 그 태도 좀 고쳐라 제 발 아무리 말해봤자 민주당 마냥 절대 안 들어쳐 먹을 건 알고 있지만 그래도 얘기는 해본다,1.0
4084,뒤지면 염치 있는 거라고 ㅋㅋㅋㅋㅋ 그냥 현실도 피지 뭔 염치 ㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 염치가 있으면 조사 다 성실하게 받고 형량 똑바로 받고 쥐 죽은 듯이 평생 피해자한테 사죄하면서 살아야지 ㅋㅋㅋㅋㅋ 지가 쫄려서 뒤진 거가지고 또 성역 화 시 전 중 ㅋㅋㅋㅋㅋ 역시 무지성 대깨문 ㅋㅋ,1.0
4085,세종전하 우리편은 성추행하고 바지 벗어도 ㅇㅋ라고 이게 바로 우리가 얘기하는 보수다 ㅋㅋㅋㅋㅋ 저딴 확실한 범죄 사실에 대해서 감싸는 능지 수준 하고는 ㅉㅉ ㅋㅋㅋㅋ,1.0
4086,주의 대깨문 좌빨들이 분노하여 곧 썩어질 채팅창입니다,1.0
4087,제발 구속하자 씨발,1.0
4088,여러분들 덕분에 도저히 이해가 안 되던 일본인들이 한 혐을 하는 이유를 알게 되었습니다 감사합니다 ㅂㅅ들아,1.0
4089,저 ㅅㄲ한테 배운 놈들도 만만치 않을 듯,1.0
4090,빡대가 리네 ㅋㅋㅋ 아빠 찬스로 교수 됐나보네,1.0
4091,친북 교수는 술만 먹어 면 발정 나는 모양이지 더 덤어만 지당처럼,1.0
4092,친일 찬양하더니 쓰레기 아니랄까봐 길거리에서 바지부터 벗네 ㅋㅋㅋㅁㅊ대단해 ㅋㅋ또 안 봐도 처벌도 술 마셔서 기억 안난다 하고 뭐든 감형 받겟지 어 휴 나라 법 언제쯤이나 바꿀지 쓰레기들이 너무 많아,1.0
4093,진짜 미친 새낀 가ㅠㅠ,1.0
4094,ㅈㄴ 더럽다,1.0
4095,류종성 레퍼런스 체크만 확실히 해도 반은 거를 수 있음 그냥 실적만 보고 지금은 교수를 뽑는 시스템 임 특히 이공계 이 사람이 실험실 생활이 어땠고 백그라운드가 어떤지 선발하는 사람이 충분히 노력하며 뉴 알아낼 수 있지만 절대 그렇지 않다는 것 물론 저런 변태 ㅅㄲ를 거르는 건 좀 힘들어 보이긴 함 ㅇ,1.0
4096,하는 짓이 딱 더듬어 민주당인데,1.0
4097,재검색해 봐라 자한 당놈 ㅋㅋㅋ,1.0
4098,피해자보다 가해자를 더 보호해주는 나라 여성의 피해에 굉장히 민감하신 우리의 ㅍㅁ나라,1.0
4099,니도 논리가 없누 ㅋㅋ,1.0
4100,씹 ㅋㅋ 문과가 댓글도 달 수 있냐,1.0
4101,자식들 고 벗고 다닐 것 같은데 그 애비의 그 새끼들일 테니 ㅋㅋㅋㅋ,1.0
4102,집에서도 저래서 자식들도 안 놀랠 거 같은데 미친놈이 미 친짓을 밖에서 해서 쪽팔리겠지,1.0
4103,미친 놈이 미친놈했네,1.0
4104,성추행이랑 친일이랑 보수랑 뭔 상관 정치 묻혀서 논지를 흐리지 좀 마라 친일은 친일이고 성추행은 성추행이고 보수는 보수지 일반화의 오류도 모르는 사람들이 뭔 어 휴 그렇게 따지면 오히려 더듬어만진 당이 더 심하다,1.0
4105,우파 승리 415 총선 무효 ㅋㅋㅋㅋㅋ 돈도 없고 늙기만 해서 아으 추해 늙는 것도 방법이 있어요 그냥 잠자고 일어나면 1일에서 2일 넘어가는 게 아냐 ㅎ,1.0
4106,대깨박쥐다 ㄷㄷ,1.0
4107,미나토 대깨문이다 ㄷㄷ,1.0
4108,이성준 와 쓰레기,1.0
4109,이성준 ㅋ 그럼 저 교수한테 왜 친일했냐고 물어봐 ㅂㅅ아 애초에 저 교수 과거 행적이나 발언 봤을 때 누가 봐도 명백한 친일파인데 아니 꼽냐 괜히 마음이 아퍼 느 그들 좋아하는 친일파 인사인데 이런 사건 일어나서,1.0
4110,박현서 통계타령 말고 더불어만진 당 어원 알아보면 금방 공감이 갈텐데 미투에 연루됐던 놈들 찾아봐도 답 나오고 내 뇌피셜이 아니라 니가 대깨문이라 사리 파악이 안 되는 거란다,1.0
4111,응 통계 가져와 보거라 모르고 뇌피셜로 씨 부리 말 거라,1.0
4112,박근혜 대통령님 욕하는 걸 보니까 대깨문이 네 중국으로 가라,1.0
4113,정신병원 초등학교 다시 가서 역사공부 다시 하자,1.0
4114,우파 승리 415 총선 무효 전 박원순 쉴드 친적이 없는데요 박원순이 잘못했고 처벌을 받아야 한다고 생각 합니다 이제 답변 좀 해주시겠어요 과 연 ㅋㅋㅋ 당신 딸이 ㅋㅋㅋㅋ 저꼴 당하면 뭐라 할지 ㅋㅋㅋㅋ 당신 와이프가 길바닥에서 저런 꼴 당하면 뭐라 할지 궁금 하네요 답변 좀 부탁 드립니다 ㅋㅋㅋㅋ 혹시 그거 아세여 예전 욕으로 개가 붙어 먹는다 말 아세요 ㅋㅋ ㅋㅋㅋ 그게 바로 저 교수 처럼 길바닥에서 개처럼 붙어 먹을려고 해서 우리 선조들이 아주 더러운 짓이라고 욕하는 거에 요 ㅋㅋㅋㅋ 궁금 하네요 답변 좀 주세 여 ㅋㅋㅋㅋㅋㅋ 풋 ㅋ,1.0
4115,우파 승리 415 총선 무효 니는 왜 변태 쉴드 치는데 국짐엔 성추행범 없냐 ㅋㅋㅋ 내로 남불 정치인이랑 똑같네 만 지당 국짐당 이나 똑같어,1.0
4116,카밀인 성추행범 박원순 쉴드치면서 이 병태 교수님 욕하는 혐일 대깨문 ㅂㄷㅂㄷ,1.0
4117,우파 승리 415 총선 무효 질문 좀 해도 될까요 만약 당신의 딸이 길바닥에서 저런 짓 당하고도 가만이 있겠어요 아님 당신의 와이프가 바람 피다가 길 바닥에서 저러고 다니면 가만이 있을 건가요 이건 좌파 우파 민족주의 어쩌구 떠들 만 한 토론의 주제가 아니라 범죄라구요 성범죄자 이 해 안 되세요 진심으로 궁금 하네요 과 연 당신의 딸이 길바닥에서 저런 성폭력을 당해도  ㅋㅋㅋ풋 ㅋㅋㅋ 이렇게 똑같이 댓글 쓸 수 있는지 ㅋㅋㅋㅋ 남이 하면 불륜 내가 하면 로맨스가 뻔 하겠지만 말입니다 ㅋㅋㅋㅋ,1.0
4118,불타올라 갑자기 일본드 립치는 거 봐 이게 무지성 대깨문의 한계라니까 논리적으로 반박할 생각은 안 하고 학교 다니면서 배운 거라고는 주입식 반일 반 미만 오지게 배운 애들이 이렇게 되는 건가,1.0
4119,우희 힝 이 새끼 웬일로 시 비 안 터냐 ㅋㅋ,1.0
4120,ㅋㅋㅋㅋㅋ미친 바지 교수라니,1.0
4121,저런 수많은 미 친 정신 나간 가해자들 응징해서라도 반드시 삼 청정신교육대 부활해야 한다,1.0
4122,성추행범 박원순 쉴드치면서 이 병태 교수님 욕하는 혐일 대깨문 ㅂㄷㅂㄷ,1.0
4123,또 한남이야 ㅋㅋㅋㅋㅋㅋㅋㅋ대단하다 여 혐민국,1.0
4124,집사 둘 다 꼴통이 있는데 보수애들이 저런 미친 놈들까지 다들 쉴드 치려 하니까 그게 문제죠 기 세 등등해져 가지고 아무렇치도 않게 당당하게 친일 하니까 요 ㅋㅋㅋ 이젠 아예 일본 고유의 땅 다케시마를 뺏으려 하는 한국 정부 타도 ㅇㅈㄹ 하고 다닐 판 요즘 뉴라이트들은 선을 넘어도 씨게 넘은 듯해네요 그렇다고 좌측이 용서되는 것도 아니죠 180석으로도 무능하니까 결론부터 말하자면  둘 다 ㅂㅅ이란 거죠 하지만 현재 제가 20대인데 미래의 기둥이 될 현 동갑네 기들이 대부분 일반 보수가 아니라 뉴라이트를 선호해서 그게 좀 걱정되긴 하네요 제 생각엔 한국은 진보와 보수의 개념부터 다시 잡을 필요가 보여 요 뉴라이트라던가 극좌파가 더 생기는 걸 막기 위해서는,1.0
4125,역시 한남,1.0
4126,소상소감 ㅅㅂㅋㅋㅋㅋㅋㅋ 개 신박하네,1.0
4127,미친 놈이네,1.0
4128,동네 돌아다니는 길 고양이도 관심 안 줬을 텐데 카메라 수십 대에 기자 수십 명이 마이크들이 밀면서 관심주니까 지가 뭘 잘못했는지도 모르고 ㅂㅅ 마냥 당당한 말투보 소 어디 올림픽나가서 금메달 따왔냐 느 자구 없는 ㅅㄲ야,1.0
4129,존중 좋이 하시네 ㅅㅂ 별 그 지 같은 게 존중을 논하고 있어,1.0
4130,오토코노코에 쇼타콘 미친 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0
4131,트위터랑 노예플이랑 뭔 상관인데 지랄하네,1.0
4132,무슨 존중 넌 잣댄 거야ㅋ,1.0
4133,트위터 ㅈㄴ 음란한 가보 네 페북이랑 똑같은 아닌가,1.0
4134,비영신 ㅋㅋㅋ,1.0
4135,아니 대가리 바짝 들고 개 당당하네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 ㅋㅋㅋㅋㅋ저건 뭐하는 병신일까 ㅋㅋㅋㅋ,1.0
4136,깜빵 들어가면 진짜 좆되겠다ㅋㅋ,1.0
4137,ㅋㅋㅋㅋ 아닠ㅋㅋ 너 범죄자세욬ㅋㅋㅅㅂ 존 나당당하네,1.0
4138,역시 대깨문들의 고장 전라도 대전 ㅋㅋㅋㅋ,1.0
4139,ㅈㄴ 당당하네,1.0
4140,재도 페미겠지 ㅋㅋ,1.0
4141,공인중개사 동기 ㅋㅋㅋㅋㅋ병신아 사시패스했냐 ㅋㅋㅋ,1.0
4142,우째 보면 ㅈㄴ 대단하네ㅡㅡ 떨리지도 않나 와 무슨 강심장이 네 ㄷㄷ,1.0
4143,또 2라이,1.0
4144,수상 소감 말 하나이 새끼 뭐지,1.0
4145,당한 새끼들이 ㅂㅅ 아님 ㅋㅋㅋ,1.0
4146,점마 진짜 대단하네 씹새끼 ㅋㅋ,1.0
4147,ㅈㄴ 뻔뻔하네ㅋ,1.0
4148,ㅅㅂㅋㅋㅋ 지가 뭔 도둑 잡았냐 존 나 ㄹ 자랑스럽고 당당하게 씨 부리네 ㅋㅋㅋㅋㅋ저런 놈들은 ㅐ미 ㅐ비도 못 알아볼 정도로 개패야 하는데,1.0
4149,말투 ㅅㅂ 우웩 너 같은 사람을 누가 존중한 대냐,1.0
4150,안경은 왜 벗음 벗으니까 더 ㅈ같이 생겼는데 ㅋㅋ,1.0
4151,뭐 어쩌라고 ㅋㅋㅋㅋㅋ 구해주셔서 성실하게 뭐 가 감사해 ㅆㅂ ㅋㅋㅋㅋㅋ,1.0
4152,인터뷰하냐 ㅅ바 얼굴 깠는데 감당 가능하냐,1.0
4153,피해자도 ㅂㅅ 아닌가 ㅋㅋ,1.0
4154,피해자도 ㅂㅅ 맞음ㅋㅋ 여자 알몸 보고 싶어서 지 나 체 사진 찍어서 순순히 보낸 건데 ㅋㅋ 개더러 움 똑같은 새끼들이 야 다,1.0
4155,아니 남자 몸캠을 어 케 얻은 거임화장실 몰카 같은 거임 수정 ㅋㅋㅋㅋㅋㅋ 병신들 몸캠을 왜 보내 노 가해자 피해자가 아니라 병신과 장애인이었네 ㅋㅋㅋㅋ,1.0
4156,알밥 아니 ㄹㅇ 여자들은 몸캠 보낼 때 차라리 돈이라도 받앗지 쟤네는 ㅅㅂ ㅋㅋㅋㅋㅋ 개호구가 따로 없노 ㅋㅋㅋ,1.0
4157,응 너 인생 조졌어ㅋㅋㅋㅋ 이제 성범죄자 꼬리표 다는 거야,1.0
4158,형 때문에 페미들이 미쳐 날 뛰고 있어 알아,1.0
4159,난 또 변호사가 대변해주는 줄 ㅈㄴ 웃기 넼ㅋㅋㅋㅋ대단하다 저당당함,1.0
4160,이씨 발럼 뉸 깔 띄지 마라,1.0
4161,그냥 한국이 존 나 귀엽 네 ㅋㅋㅋㅋㅋ 뭘 자랑이라고 저딴걸 찍어 뺨 존 나 쳐도 모자를 판에 ㅠㅠ 한국 참 아직까지도 대한민국 모든 남자들이 소개팅 어플에 속는다는 점 모든 여자 카톡 프사에 속는다는 점 셀기꾼에게 당한다는 점 당해도 한 번 빠지면 못 나오는 그런 도박 같은 플레이 어플 살인 존 나 한심 하넼ㅋㅋㅋㅋ,1.0
4162,진짜 지랄났다,1.0
4163,이 새퀴 머지 ㅋ 말투 왜 저래ㅋ,1.0
4164,한국 남자가 그렇지 뭐 ㅉㅉ,1.0
4165,모장혁 여자 번방은 무슨 ㅋㅋㅋ 그거 게이가 한 거라고 밝혀진지가 언젠데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그리고 애초에 69소추 돼지 한남 몸을 돈 주고 보는 여자가 세상에 어딨냐 오히려 보면 돈 줘야 됨 눈 썩어서,1.0
4166,아시발 대전이었냐 개 역겹네,1.0
4167,면접보 네 쉬방새가,1.0
4168,요즘 세상이 그러더라고 범죄 저지르고 감빵 가자는 생각이 ㅈㄴ 많응,1.0
4169,ㅋㅋㅋ 진짜 ㅋㅋㅋㅋ씨 발 무슨 와ㅋㅋㅋㅋㅋ 기자회견 하나,1.0
4170,구해주셔서 ㅇㅈㄹ 하네ㅋㅋㅋㅋㅋ 이래서 범죄 저지른 새끼들한테 악마 어쩌구 희대의 어쩌 구 이런 특별해 보이는 명칭 갖다 주면 더더욱 안 되는 듯 사실상 얘 같은 애들은 ㅈㄴ 추잡한 놈에 불과 한데 지가 뭔가 남들이랑 다르고 차별화되어 있는 악당이라는 믿음까지 탑재된 거 같아서 욕 나옴 바퀴벌레가 지가 무슨 엄청난 맹수 같은 거라고 굳게 믿게 있는 거 같음 걍 겁나 징그 러울 뿐인데 반성안함자의식 과잉으로 저런 말까지 한 거 같은 게 폐급스러워서 역 겨움,1.0
4171,및 친놈이네,1.0
4172,게이 새끼,1.0
4173,난 오히려 이게 나은 듯 얼굴 가리고 죄송한 척 묵 비권 행사 그게 더 좆 같듬,1.0
4174,미친 넘아니 여ㅡㅡ,1.0
4175,나가 뒤졀,1.0
4176,뭔 개소리야 뭐가 노예와 주인 놀이 하는 걸 보고 그게 여기까지 와 합의 하에 해야 하는 게 정상인데 서로 상호 합의 하에 얌전하게 노는 정상인들은 뭔데 그럼 주종 플레이가 무허가 유포 등의 범죄나 합의 없는 강간과 같은 성범죄로 소비되어서는 안 되는 건데 그냥 지가 개새끼인 거면서,1.0
4177,존중 지랄하네 뭔,1.0
4178,존 나 당당하네ㅋㅋㅋ,1.0
4179,지도 피해자인 듯 말하네 트위터를 접해도 너처럼 미 성년자를 성추행하고 성 착취물 강제로 안 찍어 ㅋㅋㅋㅋ 미친놈이,1.0
4180,존 나 역겹네,1.0
4181,시발 말하는 거 당당한 거 봐 진짜 세상에 병신 많구나,1.0
4182,게이임 주빈이랑 같이 해라,1.0
4183,그래 모자이크 안 하니까 얼마나 좋냐 저런 범죄자 새끼 미리 피할 수 있어서,1.0
4184,염병 떨고 있네 어른들이 일탈하는 어린 양을 구해준 게 아니라 경찰이 쓰레기 같은 39범법자 39를 잡은 거야,1.0
4185,트위터 봐 봐라 저런 새끼 한두 명이 아니다 진짜 사회에 개무서 운새끼들이 너무 많은 듯 ㄷㄷ,1.0
4186,말을 왜 저리 씨 부리노 관상을 봐라 가 뭔 말인지 알겟네,1.0
4187,ㅁㅊㄴ 아 수상 소감 발표하냐 반성은 갯뿔,1.0
4188,성추행 하는 저 쉑도 문제지만 몸 사진 교환 하자고 진짜 보내는 발정난 애들도 잘한 거 없음 ㅋㅋ,1.0
4189,ㅅㅂ 이 거 뭐 누가 성공하고 나서 만드는 자서전에나 나오는 말들을 쳐하네 ㅅㅂ 진짜 어 2 없어,1.0
4190,걍 ㅂㅅ,1.0
4191,아시발 수상 소감하녜,1.0
4192,여자라고 착각해서 노예 플레이 찍은 새끼들도 잘못이라 생각한다,1.0
4193,ㅆ 뭔 대본 짰냨ㅋㅋㅋㅋ,1.0
4194,둔산경찰서 대전 새끼였어 ㅋㅋ,1.0
4195,ㅣ버럼아 수상 소감 하는 줄 알았네 걍 무기징역 때려라,1.0
4196,저 새끼 그냥 게 이였는 듯 ㅋㅋㅋ 애기들 몸 봐서 뭐 할려고 병신이 ㅋㅋ,1.0
4197,수상 소감 발표 하나존 나어이없네,1.0
4198,범죄자 새끼가 성실히 수사에 임하겠습니다 이지랄하네,1.0
4199,소리 안 키고 봐서 그런데 마지막에 안경 마스큰 왜 벗는 거임 갑자기 훅 들어오네 ㅆㅂ 롬이,1.0
4200,ㅈ같이 ㅅㄱㄴ,1.0
4201,교도소가면 성범죄는 ㅈ되는 거임,1.0
4202,ㅆ발 무슨 수상 소감인 줄 알았네,1.0
4203,아니 씹ㅋㅋㅋㅋ 쟤는 지금 나는 범죄를 저질렀지만 열심히 반성할 줄 아는 멋진 사람이 야 이렇게 생각하는 듯 ㅋㅋㅋ 지가 멋진 줄 아나봨ㅋㅋ,1.0
4204,근데 ㄹㅇ 트위터에 ㅈㄴ 많긴 함,1.0
4205,존중해주는 사람이 있어 감사 하단 게 뭔 개소리 임 저 미친놈이 했던 짓거리들을 존중한 게 아니라 내가 개새끼지만 개새끼처럼 대우를 안 해준 사람들께 감사한 다 이 소리지 근데 그런 말을 여기서 한다고 뇌가 비었나 진심,1.0
4206,뭔 수상 소감 발표 하나 진짜 존 나 패고 싶다,1.0
4207,ㅁㅊ놈,1.0
4208,왜 이렇게 떳떳해 씨벌럼 ㅋㅋ,1.0
4209,ㄸㄹㅇㅅㄲ 수상소감 하러 나왔냐,1.0
4210,약자만 골라 괴롭히는 찐 따새끼들 ㅈㄴ 많네 진짜,1.0
4211,ㅋㅋㅋ 저 새끼 뭐라 하는 사람들만 있다는 거도 참 대단하다 저 새끼한 테 당한 멍청한 새끼들은 언급도 안 하네 당한 새끼들도 똑같은 새끼들인데 성착취는 ㅋㅋㅋ 그저 여자라면 좋아가지고 헬렐레 거려서 몸캠 교환한 새끼들 그 새끼들이 과 연진짜 피해자일까 의 구심이 든다,1.0
4212,사람만 안 죽 엿지 개 싸이코네,1.0
4213,진심으로 죄송하고 실망시켜 드릴 것 같으면 왜 했음ㅂㅅㅋㅋ,1.0
4214,ㅈㄴ 당당하네 이래서 트위터 하는 사람 걸러야,1.0
4215,ㅆ 게 이련,1.0
4216,다른 말 필요 없다쟨 개새끼 다 진짜,1.0
4217,뭐래는 거야 애초에 죄를 짓지 마세요 구해주셔서 감사합니다 ㅇㅈㄹ,1.0
4218,야라이 새기야,1.0
4219,ㅈㄴ 뻔뻔하다 ㅆㅅㄲ 네 판새가 몇 년 줄까 존중,1.0
4220,발 무슨 수상 소감을 하냐,1.0
4221,거만 떠는 얼굴 ㅈㄴ 역겹네ㅋㅋㅋㅋ지가 뭐라도 된 줄 알고 저러는 건가 그래봤자 추악한 성범죄자 ㅅㄲ 일 뿐인데 남한테 큰 트라우마를 안겨준 놈이니까 너도 벌 받고 죽을 때까지 꼬리표 달면서 힘들게 살아라 제발,1.0
4222,ㅆㅂ 여성 판 번 방도 공론화하라고,1.0
4223,그게 이 거 아님 ㅋㅋㅋㅋㅋㅋ 개빡대가 리쉑 어디 가서 티 내지 말라니까,1.0
4224,ㅅㅂㄹㅁ 어디 상 받았냐 제발 사형 시켜라,1.0
4225,세상무섭 네 ㅋㅋㅋㅋㅋ,1.0
