,comment,sentiment,token
3922,뭐하는 새 키냐 ㅋㅋㅋㅋ,1.0,"['뭐', '하는', '새', '키', '냐', 'ㅋㅋㅋㅋ']"
3923,일베 우빨 국민의 힘 진짜 문제다 ㅋㅋ,1.0,"['일베', '우', '빨', '국민', '의', '힘', '진짜', '문제', '다', 'ㅋㅋ']"
3924,쥬지가 뇌를 지배,1.0,"['쥬지', '가', '뇌', '를', '지배']"
3925,저기 더듬어 민주당 좌파들 성추행 성범죄도 좀 똑같은 잣대로 다루어 주세요 언론이 한쪽으로 치우치면 안 되죠 ㅋㅋㅋ,1.0,"['저기', '더듬어', '민주당', '좌파', '들', '성추행', '성범죄', '도', '좀', '똑같은', '잣', '대로', '다루어', '주세요', '언론', '이', '한쪽', '으로', '치우치면', '안', '되죠', 'ㅋㅋㅋ']"
3926,그냥 카이스트 출신 성범죄자 교수 지 왜 거 따가 친일을 붙여서 혐오 조장을 하지 ㅋㅋㅋㅋㅋㅋ 이런 방송사들도 문제 있다 거기에 혐오조장 당하는 지금 대깨문들 ㅈㄴ 많은거 봐 개 역겹게 ㅋㅋㅋ 그냥 성범죄자 지 뭔 친일하는 성범죄자임,1.0,"['그냥', '카이스트', '출신', '성범죄자', '교수', '지', '왜', '거', '따가', '친일', '을', '붙여서', '혐오', '조장', '을', '하지', 'ㅋㅋㅋㅋㅋㅋ', '이런', '방송사', '들', '도', '문제', '있다', '거기', '에', '혐오', '조장', '당하는', '지금', '대', '깨문', '들', 'ㅈㄴ', '많은거', '봐', '개', '역겹게', 'ㅋㅋㅋ', '그냥', '성범죄자', '지', '뭔', '친일', '하는', '성범죄', '자임']"
3927,원래 친일하는 새끼들이 개좆 논리 펼치면서 지 성인 인척 존 나게 해대는 데 거의 대부분 그냥 지 인성 파탄난 걸 그런 식으로 포장하는 법만 배운 거임,1.0,"['원래', '친일', '하는', '새끼', '들', '이', '개좆', '논리', '펼치면서', '지', '성인', '인척', '존', '나게', '해대', '는', '데', '거의', '대부분', '그냥', '지', '인성', '파탄', '난', '걸', '그런', '식', '으로', '포장', '하는', '법', '만', '배운', '거임']"
3928,저건 보수 틀딱 아재들이 봐도 ㅅㅂ이라고 하겠다ㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋ,1.0,"['저건', '보수', '틀', '딱', '아', '재', '들', '이', '봐도', 'ㅅㅂ', '이라고', '하겠다', 'ㅋㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋ']"
3929,부정선거 없었다던 병신이 이 젠 변태까지 위장 우파의 민낯,1.0,"['부정선거', '없었다던', '병신', '이', '이', '젠', '변태', '까지', '위장', '우파', '의', '민낯']"
3930,뇌는 니가 없겟지ㅋㅋㅋㅋㅋㅋㅋ 같은데 뭐가 다르냐고 ㅋㅋㅋ 하나같이 이런 새 기들은 논리가 없네ㅋㅋㅋㅋㅋ,1.0,"['뇌', '는', '니', '가', '없겟지', 'ㅋㅋㅋㅋㅋㅋㅋ', '같은데', '뭐', '가', '다르냐고', 'ㅋㅋㅋ', '하나같이', '이런', '새', '기', '들', '은', '논리', '가', '없네', 'ㅋㅋㅋㅋㅋ']"
3931,자기 자지빨게 하고 잇던 거네,1.0,"['자기', '자지', '빨', '게', '하고', '잇던', '거', '네']"
3932,카이스트 교수가 성범죄 저질렀으면 저지른 거지 아베고 친일이고 ㅋㅋ ㅈㄹ 한다,1.0,"['카이스트', '교수', '가', '성범죄', '저질렀으면', '저지른', '거지', '아베', '고', '친일', '이고', 'ㅋㅋ', 'ㅈㄹ', '한다']"
3933,준스톤은 엘리트가 나라를 살린다는데 엘리트가 나라를 조진다는 명확한 증거다 엘리트 부터 조져야 변대검사가 버졌이 변호사로 살아간다,1.0,"['준', '스톤', '은', '엘리트', '가', '나라', '를', '살린다는데', '엘리트', '가', '나라', '를', '조진다는', '명확한', '증거', '다', '엘리트', '부터', '조져야', '변', '대', '검사', '가', '버졌', '이', '변호사', '로', '살아간다']"
3934,역시 친일 일 베 ㅅㄱ는 걸러야지,1.0,"['역시', '친일', '일', '베', 'ㅅㄱ', '는', '걸러', '야', '지']"
3935,전형적인 586 기 득권세대들과 더듬어만진당 특징 더러운 짓 하던 그 시대 버릇 못 끊음 그래놓고 현 2030대들한테 뒤집어씌우고 개소리하고 있지 ㅋ,1.0,"['전형', '적', '인', '586', '기', '득', '권', '세대', '들', '과', '더듬어', '만진당', '특징', '더러운', '짓', '하던', '그', '시대', '버릇', '못', '끊음', '그래놓고', '현', '2030', '대들', '한테', '뒤집어', '씌우고', '개', '소리', '하고', '있지', 'ㅋ']"
3936,북한이 포탄 쏘고 지랄해 대도 친북하는 ㅂㅅ들도 있는데 21세기에 친 일이 대수냐,1.0,"['북한', '이', '포탄', '쏘고', '지랄', '해', '대도', '친북', '하는', 'ㅂㅅ', '들도', '있는데', '21', '세기', '에', '친', '일이', '대수', '냐']"
3937,변태 쉑 닉값 하네,1.0,"['변태', '쉑', '닉값', '하네']"
3938,빙신아 내리건 올리건 구분을 해야지,1.0,"['빙', '신아', '내리건', '올리건', '구분', '을', '해야지']"
3939,친일이 정상적이라 까발리던 병태 아 좆됐다,1.0,"['친일', '이', '정상', '적', '이라', '까발리던', '병태', '아', '좆', '됐다']"
3940,좋은 교수님들 많지만 저런 이상한 교수들도 너무 많다 미친,1.0,"['좋은', '교수', '님', '들', '많지만', '저런', '이상한', '교수', '들', '도', '너무', '많다', '미친']"
3941,미친 시키네저 따위가 교수라고,1.0,"['미친', '시키', '네', '저', '따위', '가', '교수', '라고']"
3942,으이구 ㅁㅊㅅㄲㅇ,1.0,"['으이구', 'ㅁㅊㅅㄲㅇ']"
3943,생긴 대로 노는 거 ㅈㄴ 웃기네 ㅋㅋㅋㅋ,1.0,"['생긴', '대로', '노', '는', '거', 'ㅈㄴ', '웃기', '네', 'ㅋㅋㅋㅋ']"
3944,카이스트나 바지 벗고 지랄하는 교수나 저 교수는 자기 가족이 저렇게 당해봐야 알지 어 휴 개 한민국,1.0,"['카이스트', '나', '바지', '벗고', '지랄', '하는', '교수', '나', '저', '교수', '는', '자기', '가족', '이', '저렇게', '당', '해봐야', '알', '지', '어', '휴', '개', '한', '민국']"
3945,이걸 커버치는 우파는 성범죄자보다 더 나쁜 새끼임 ㄹㅇㅋㅋ,1.0,"['이', '걸', '커버', '치는', '우파', '는', '성범죄자', '보다', '더', '나쁜', '새끼', '임', 'ㄹㅇㅋㅋ']"
3946,음주범죄는 원래 더 강력하게 처벌하는 게 맞지 않나 음주하고 객 기부리는 인간들은 죽을 때까지도 그 술버릇 못 고침 그걸 봐준다는 법 자체가 어떤 대가 리총맞은 틀 딱 새 기 발상이냐 이젠 법을 고칠 때가 되지 않았냐 사회는 비약적으로 발전을 했는데 법치 사회는 아직도 후진국 수준이 네 사람 새끼 사는 데가 맞음,1.0,"['음주', '범죄', '는', '원래', '더', '강력하게', '처벌', '하는', '게', '맞지', '않나', '음주', '하고', '객', '기', '부리', '는', '인간', '들', '은', '죽', '을', '때', '까지도', '그', '술버릇', '못', '고침', '그걸', '봐', '준다는', '법', '자체', '가', '어떤', '대가', '리총', '맞은', '틀', '딱', '새', '기', '발상', '이냐', '이', '젠', '법', '을', '고칠', '때', '가', '되지', '않았냐', '사회', '는', '비약', '적', '으로', '발전', '을', '했는데', '법치', '사회', '는', '아직도', '후진국', '수준', '이', '네', '사람', '새끼', '사는', '데', '가', '맞음']"
3947,저런 새끼가 어떻게 교수직을 하고 있지 저런 새끼한 테 뭐 배울 게 있나,1.0,"['저런', '새끼', '가', '어떻게', '교수', '직', '을', '하고', '있지', '저런', '새끼', '한', '테', '뭐', '배울', '게', '있나']"
3948,누구야 카이스트가 발 빠르게 친일하면서 비 논리적인데 저걸 여태 보고 있다가 성추행이 밝혀지니 직위해제 진즉에 했어야 했는데 램지어 같은 넘이 국민 세금을 처 먹고 친일을 하고 있는데 그걸 처 보고 있었단 말 야 그것도 국가기관에서 와 세금 존 나 아깝네 여태껏 쉬쉬했 것 네 공론화 하고 처 내렸어야지 누군가 피해를 보고 언론에 처나와야 직위해제 참 멋같이 발 빠르네 저렇게 술처 먹고 길바닥에서  저 정도면 기존에 몇 명한테 피해줬을지도 모르것 다애들 학생들한테도 했을지 모르지더 파헤쳐봐야지 카이스트 참 빨리 대응했네ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,"['누구', '야', '카이스트', '가', '발', '빠르게', '친일', '하면서', '비', '논리', '적', '인데', '저걸', '여태', '보고', '있다가', '성추행', '이', '밝혀지니', '직위해제', '진즉', '에', '했어야', '했는데', '램지', '어', '같은', '넘이', '국민', '세금', '을', '처', '먹고', '친일', '을', '하고', '있는데', '그걸', '처', '보고', '있었단', '말', '야', '그것', '도', '국가', '기관', '에서', '와', '세금', '존', '나', '아깝네', '여태껏', '쉬쉬', '했', '것', '네', '공론', '화', '하고', '처', '내렸어야지', '누군가', '피해', '를', '보고', '언론', '에', '처', '나와야', '직위해제', '참', '멋', '같이', '발', '빠르네', '저렇게', '술처', '먹고', '길', '바닥', '에서', '저', '정도', '면', '기존', '에', '몇', '명', '한테', '피', '해줬을지도', '모르것', '다애', '들', '학생', '들', '한테', '도', '했을지', '모르지', '더', '파헤쳐', '봐야지', '카이스트', '참', '빨리', '대응', '했네', 'ㅋㅋㅋㅋㅋㅋㅋㅋ']"
3949,가발 벗고 나와라 씹 변태,1.0,"['가발', '벗고', '나와라', '씹', '변태']"
3950,ㅋㅋㅋㅋ 지랄도 풍년 일세,1.0,"['ㅋㅋㅋㅋ', '지랄', '도', '풍년', '일세']"
3951,많이 배우면 뭐하냐고 행동은 발정난 개쉑인데,1.0,"['많이', '배우면', '뭐', '하냐고', '행동', '은', '발정', '난', '개쉑', '인데']"
3952,아이고 ㅡㅡ 비슷한 나이 때인데 ㅡㅡ 우째 살아야 하나 머 특권의식으로 저질렀 것지 한 두 번 솜씨도 아니고 ㅋㅋ 너는 젖됬다 인생에 노년이 백미인데 ㅡㅡㅡㅡㅡ 넌 젓된 거야 ㅋㅋ 추카해요,1.0,"['아이고', 'ㅡㅡ', '비슷한', '나이', '때', '인데', 'ㅡㅡ', '우', '째', '살아야', '하나', '머', '특권', '의식', '으로', '저질렀', '것', '지', '한', '두', '번', '솜씨', '도', '아니고', 'ㅋㅋ', '너', '는', '젖', '됬다', '인생', '에', '노년', '이', '백미', '인데', 'ㅡㅡㅡㅡㅡ', '넌', '젓', '된', '거야', 'ㅋㅋ', '추카', '해요']"
3953,썩은 뇌에서 나오는 행동이 뻔하지 역겹게 지성인 흉내내며 그동안 꼴갑 떨었네,1.0,"['썩은', '뇌', '에서', '나오는', '행동', '이', '뻔하지', '역겹게', '지성인', '흉내내', '며', '그동안', '꼴갑', '떨었네']"
3954,유명한 정신병자를 교수로 쓴 카이스트가 제일 심각한 문제다 카이스트가 징계를 먹어야 한 다 이런 개소리 찌껄이는 놈은 당장 파면 해야 애들이 건강하게 공부하지 이런 놈한 테 배운 카이스트 학생을 누가 정상정인 인간으로 보냐카이스트는 공개 사과하라,1.0,"['유명한', '정신병', '자', '를', '교수', '로', '쓴', '카이스트', '가', '제일', '심각한', '문제', '다', '카이스트', '가', '징계', '를', '먹어야', '한', '다', '이런', '개', '소리', '찌껄이', '는', '놈', '은', '당장', '파면', '해야', '애', '들', '이', '건강하게', '공부', '하지', '이런', '놈', '한', '테', '배운', '카이스트', '학생', '을', '누가', '정상', '정인', '인간', '으로', '보냐', '카이스트', '는', '공개', '사과', '하라']"
3955,교수 39님 39은 무슨 쓰레기 쉐리ㅡㅡ,1.0,"['교수', '39', '님', '39', '은', '무슨', '쓰레기', '쉐리', 'ㅡㅡ']"
3956,그래봤자 술 취해서 기억 안난다 이지랄 하것지뭐,1.0,"['그래', '봤자', '술', '취해', '서', '기억', '안', '난다', '이', '지랄', '하', '것', '지', '뭐']"
3957,ㅅㅂ 바지 벗고 달려드는 거 생각하면 개 소 오름,1.0,"['ㅅㅂ', '바지', '벗고', '달려드는', '거', '생각', '하면', '개', '소', '오름']"
3958,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ친일파 ㅄ들,1.0,"['ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ', '친일파', 'ㅄ', '들']"
3959,사파이어 친일하는 틀 딱이 더럽다,1.0,"['사파이어', '친일', '하는', '틀', '딱이', '더럽다']"
3960,사파이어 라고 틀 딱이 말합니다,1.0,"['사파이어', '라고', '틀', '딱이', '말', '합니다']"
3961,으 반일하는 개늙은 이 더럽다,1.0,"['으', '반일', '하는', '개', '늙은', '이', '더럽다']"
3962,ㅋㅋㅋㅋㅋㅋㅂㅅ도 저런 상ㅂㅅ이 없다,1.0,"['ㅋㅋㅋㅋㅋㅋㅂㅅ', '도', '저런', '상', 'ㅂㅅ', '이', '없다']"
3963,혀 깨물자 자 손대대 친일도 해가며 개망신이 길,1.0,"['혀', '깨물자', '자', '손대대', '친일', '도', '해가며', '개', '망신', '이', '길']"
3964,ㅇ ㅣ 졌나,1.0,"['ㅇ', 'ㅣ', '졌나']"
3965,배운 놈들이 더 변태짓 많이 함 왜냐 학창 시절 공부만 하느라 저런 걸 늦게 배우거든 늦게 배운 도둑질이 무서운법,1.0,"['배운', '놈', '들', '이', '더', '변태', '짓', '많이', '함', '왜', '냐', '학창', '시절', '공부', '만', '하느라', '저런', '걸', '늦게', '배우거든', '늦게', '배운', '도둑질', '이', '무서운', '법']"
3966,그러니까 자칭 보수라는 우익 꼴통들은 이런 놈에 대해선 말 안 하냐난 원래 보수적인 사람인데 진보정권 지지한 이유가 이런 거다 인성 쓰레기 친일 꼴통들이 보수 코스프레 하면서 부패한 정권 이끌어 가는 게 매국이라 보니까 이전 김대중 정권은 좌파에 너무 많이 간 거 같아서 별로였지만 지금 정부는 중도에 가깝다 알 것냐 겉만 보수인 척 하는 잡놈들아진정한 보수의 가치는 안정과  신뢰 정의를 기본으로 한 다 그런데 이런 것을 진보정권이 하고 있냐 안 정보다는 발전을 신뢰 보다는 변화를 정의보다는 화합을 말하는 게 원래 진보란 다 그것이 원래 진보와 보수를 정의하는 용어다 지금 우리나라처럼 근현대 이데올로기 개념의 좌파 우파 개념이 곧 진보 보수를 정의하는 게 아닌 거다 어떻게 친 일 매국노가 보수가 되냐 그게 정상이냐,1.0,"['그러니까', '자칭', '보수', '라는', '우익', '꼴통', '들', '은', '이런', '놈', '에', '대해', '선', '말', '안', '하냐난', '원래', '보수', '적', '인', '사람', '인데', '진보', '정권', '지지', '한', '이유', '가', '이런', '거', '다', '인성', '쓰레기', '친일', '꼴통', '들', '이', '보수', '코스프레', '하면서', '부패한', '정권', '이끌어', '가는', '게', '매국', '이라', '보', '니까', '이전', '김대중', '정권', '은', '좌파', '에', '너무', '많이', '간', '거', '같아서', '별로', '였지만', '지금', '정부', '는', '중도', '에', '가깝다', '알', '것', '냐', '겉', '만', '보수', '인', '척', '하는', '잡놈', '들', '아', '진정한', '보수', '의', '가치', '는', '안정', '과', '신뢰', '정의', '를', '기본', '으로', '한', '다', '그런데', '이런', '것', '을', '진보', '정권', '이', '하고', '있냐', '안', '정', '보다는', '발전', '을', '신뢰', '보다는', '변화', '를', '정의', '보다는', '화합', '을', '말', '하는', '게', '원래', '진보', '란', '다', '그것', '이', '원래', '진보', '와', '보수', '를', '정의', '하는', '용어', '다', '지금', '우리나라', '처럼', '근', '현대', '이데올로기', '개념', '의', '좌파', '우파', '개념', '이', '곧', '진보', '보수', '를', '정의', '하는', '게', '아닌', '거', '다', '어떻게', '친', '일', '매국노', '가', '보수', '가', '되냐', '그게', '정상', '이냐']"
3967,욕도 교수라는 타이틀도 아까운 새기 퉷,1.0,"['욕', '도', '교수', '라는', '타이틀', '도', '아까운', '새기', '퉷']"
3968,이름 하나 부모가 예술로 지었넼ㅋㅋㅋ이병탴ㅋㅋㅋ에 효 이 변태 찌끼야,1.0,"['이름', '하나', '부모', '가', '예술', '로', '지었넼', 'ㅋㅋㅋ', '이병', '탴', 'ㅋㅋㅋ', '에', '효', '이', '변태', '찌끼', '야']"
3969,ㅈ이 친일이라 머리도 친일인 갑다 그런 놈이 꼴에 교수네,1.0,"['ㅈ', '이', '친일', '이라', '머리', '도', '친일', '인', '갑다', '그런', '놈', '이', '꼴', '에', '교수', '네']"
3970,차 주인은 존 나 어이 없겠네 ㅋㅋㅋ,1.0,"['차', '주인', '은', '존', '나', '어이', '없겠네', 'ㅋㅋㅋ']"
3971,맘이 아프다 남자들이 안도와주는 이 유 별 벼엉싱 같은 호로 잡련들이 도와 줬더니 제비만도 못한 새끼들이 추행으로 고소 때리거나 폭행으로 고소미 처 먹었는데 증인 안 해주고 처 튀는 은혜도 모르는 잡년 때문 임 ㅇㅇ 앞으로 여성을 돕는 자는 고소 먹을 각오하고 도와 줘라,1.0,"['맘', '이', '아프다', '남자', '들', '이', '안', '도와주는', '이', '유', '별', '벼엉싱', '같은', '호로', '잡련', '들이', '도', '와', '줬더니', '제비', '만도', '못', '한', '새끼', '들', '이', '추행', '으로', '고소', '때리거나', '폭행', '으로', '고소', '미', '처', '먹었는데', '증인', '안', '해주고', '처', '튀는', '은혜', '도', '모르는', '잡년', '때문', '임', 'ㅇㅇ', '앞', '으로', '여성', '을', '돕는', '자는', '고소', '먹을', '각오', '하고', '도', '와', '줘라']"
3972,아 이 인간 그 헛 소리 하는 꼰대였네 친일 발언보다 전에 노오력 드립 치던 그 인간이잖아,1.0,"['아', '이', '인간', '그', '헛', '소리', '하는', '꼰대였', '네', '친일', '발언', '보다', '전', '에', '노오', '력', '드립', '치던', '그', '인간', '이', '잖아']"
3973,역시 보수 수꼴 유투버 교수님 일본 빨더니 를 몸으로 실천하시네 부끄러운 줄 아시길,1.0,"['역시', '보수', '수꼴', '유투', '버', '교수', '님', '일본', '빨더니', '를', '몸', '으로', '실천', '하시네', '부끄러운', '줄', '아시길']"
3974,내가 클릭해 봤지만 역겹 다썅,1.0,"['내', '가', '클릭', '해', '봤지만', '역겹', '다', '썅']"
3975,제목 한 번 조같이 지었네 이런 거에도 반일을 집어넣냐 미개한국 똥 쌀 때도 반일 밥 먹으면서도 반일 미개하다,1.0,"['제목', '한', '번', '조', '같이', '지었네', '이런', '거', '에도', '반일', '을', '집어넣냐', '미개', '한국', '똥', '쌀', '때', '도', '반일', '밥', '먹으면서도', '반일', '미개하다']"
3976,자살 하면 안 됩니다 요즘 삑하면 한 순간의 욕망을 이기지 못 하고 마음껏 표출 해 놓고 후에 정신 차려보니 온 국민들이 자신을 욕하고 피해자에게 조금의 양심의 가책이 느껴지니 그거 못 견디고 그냥 자살해 버리는 새끼들이 꽤 생겨나는데 반드시 스스로 목숨을 끊을 수 없도록 독방에 쳐 넣고 혀 못 깨물도록 재갈 물리고 머리도 부딪힐 수 없도록 묶어놓은 상 태로 굶겨 죽여야 합니다 씨발,1.0,"['자살', '하면', '안', '됩니다', '요즘', '삑', '하면', '한', '순간', '의', '욕망', '을', '이기', '지', '못', '하고', '마음껏', '표', '출', '해', '놓고', '후', '에', '정신', '차려', '보니', '온', '국민', '들', '이', '자신', '을', '욕', '하고', '피해자', '에게', '조금', '의', '양심', '의', '가책', '이', '느껴지니', '그거', '못', '견디고', '그냥', '자살', '해', '버리는', '새끼', '들', '이', '꽤', '생겨나는데', '반드시', '스스로', '목숨', '을', '끊을', '수', '없도록', '독방', '에', '쳐', '넣고', '혀', '못', '깨물도록', '재갈', '물리', '고', '머리', '도', '부딪힐', '수', '없도록', '묶어놓은', '상', '태', '로', '굶', '겨', '죽여야', '합니다', '씨발']"
3977,ㄴㄱㅁ,1.0,['ㄴㄱㅁ']
3978,ㅋㅋㅋㅋ니 수준 상대 안함,1.0,"['ㅋㅋㅋㅋ', '니', '수준', '상대', '안함']"
3979,저런 넘이 교수 교수형 감역 켜워쌍,1.0,"['저런', '넘이', '교수', '교수형', '감역', '켜워', '쌍']"
3980,먹방 유투버 윤데킬라 말대로 여자 돈 주고 사 먹지ㅊㅊㅊ,1.0,"['먹방', '유투', '버', '윤', '데킬라', '말', '대로', '여자', '돈', '주고', '사', '먹지', 'ㅊㅊㅊ']"
3981,미친 쉐이크네,1.0,"['미친', '쉐이크', '네']"
3982,예 그냥 개병 신데리고 일하는 카이스트 잘 보았습니다,1.0,"['예', '그냥', '개병', '신', '데리', '고', '일', '하는', '카이스트', '잘', '보았습니다']"
3983,저 새끼 마누라랑 딸년들 일본에 보내서 일본 에서 돌리면 돼겠네,1.0,"['저', '새끼', '마누라', '랑', '딸년', '들', '일본', '에', '보내서', '일본', '에서', '돌리면', '돼겠네']"
3984,개쓰레기 개 변태,1.0,"['개', '쓰레기', '개', '변태']"
3985,귀싸대기 시원하게 한 번만 때려보고 싶다,1.0,"['귀', '싸대기', '시원하게', '한', '번만', '때려', '보고', '싶다']"
3986,저 캐 새끼 일본으로 추방시켜 버리세요,1.0,"['저', '캐', '새끼', '일본', '으로', '추방', '시켜', '버리세요']"
3987,일베충과 틀 딱들의 본 모습인데 멀 ㅋㅋㅋ,1.0,"['일베충', '과', '틀', '딱', '들의', '본', '모습', '인데', '멀', 'ㅋㅋㅋ']"
3988,일본이 그렇게 좋으면 일본 비자 얻어서 일본 쪽으로 국적 바꾸고 일본에서 살면서 일본 말 쓰면 되는 거 아닌가 왜 굳이 한국에서 이러는 거임 진짜 이 해가 안됨 결국 한국에서 얻을 수 있는 건 다 쳐 얻어먹으면서 친일은 계속 하겠다는 게 ㅋㅋ 존 나 모순적이고 웃 김 참고로 일본은 절대 외국인에게 자국 비자 안주 지롱 ㅋㅋ,1.0,"['일본', '이', '그렇게', '좋으면', '일본', '비자', '얻어서', '일본', '쪽', '으로', '국적', '바꾸고', '일본', '에서', '살면서', '일본', '말', '쓰면', '되는', '거', '아닌가', '왜', '굳이', '한국', '에서', '이러는', '거임', '진짜', '이', '해', '가', '안됨', '결국', '한국', '에서', '얻을', '수', '있는', '건', '다', '쳐', '얻어먹으면서', '친일', '은', '계속', '하겠다는', '게', 'ㅋㅋ', '존', '나', '모순', '적', '이고', '웃', '김', '참고', '로', '일본', '은', '절대', '외국인', '에게', '자국', '비자', '안주', '지롱', 'ㅋㅋ']"
3989,학생들에게 모범이 되어야 할 교수가 발정난 돼지 새끼마냥 길거리에서 저지랄했는데 꼴랑 직무해제 카이스트도 망이구나 망길로 가는 카이스트야 안녕 멀리 나가지 않을께,1.0,"['학생', '들', '에게', '모범', '이', '되어야', '할', '교수', '가', '발정', '난', '돼지', '새끼', '마냥', '길거리', '에서', '저', '지랄', '했는데', '꼴랑', '직무', '해제', '카이스트', '도', '망', '이구나', '망길', '로', '가는', '카이스트', '야', '안녕', '멀리', '나가지', '않을께']"
3990,도데 체 친일이랑 성추행이랑 무슨 상관 아베가 무슨 보복을 햇으며 일본 좋아하는 거랑 성추행이랑 무슨 상관인지 친 중하는 더듬어 강간당은 문제 없고 대깨문 기자인가,1.0,"['도데', '체', '친일', '이랑', '성추행', '이랑', '무슨', '상관', '아베', '가', '무슨', '보복', '을', '햇으', '며', '일본', '좋아하는', '거', '랑', '성추행', '이랑', '무슨', '상관', '인지', '친', '중하', '는', '더듬어', '강간', '당', '은', '문제', '없고', '대', '깨문', '기자', '인가']"
3991,저 새끼 자식들은 아빠 덕분에 배웠겠네 주차인지 정차인지 확인하고 성범죄를 저지르는 거어차피 친일 변태벌레가 낳은 게 친 일 변태벌레 2세밖에 더 되나,1.0,"['저', '새끼', '자식', '들', '은', '아빠', '덕분', '에', '배웠겠네', '주차', '인지', '정차', '인지', '확인', '하고', '성범죄', '를', '저지르는', '거', '어차피', '친일', '변태', '벌레', '가', '낳은', '게', '친', '일', '변태', '벌레', '2', '세', '밖에', '더', '되나']"
3992,제자들이 진짜 쪽팔리겠어요 논문 내신 분들 자기 논문 앞에 이 병철 석자 존 나 지우고 싶겟다 ㅋㅋㅋ,1.0,"['제자', '들', '이', '진짜', '쪽팔리겠어요', '논문', '내신', '분들', '자기', '논문', '앞', '에', '이', '병철', '석', '자', '존', '나', '지우고', '싶겟다', 'ㅋㅋㅋ']"
3993,인생 조진겨ㅉㅉ,1.0,"['인생', '조진', '겨', 'ㅉㅉ']"
3994,아이구 카이스트 ㅡ 저런 수준 교수하다니 ㅡ미쳤군 ㅡ망신살 ㅡ 가족들은 어쩌냐 ㅡ 노망온 거 아냐 ㅡ,1.0,"['아이구', '카이스트', 'ㅡ', '저런', '수준', '교수', '하다니', 'ㅡ', '미쳤군', 'ㅡ', '망신살', 'ㅡ', '가족', '들', '은', '어쩌', '냐', 'ㅡ', '노망', '온', '거', '아냐', 'ㅡ']"
3995,카이스트 저딴 애를 교수로 쓰냐 존 나 수준 떨어지는 대학이네,1.0,"['카이스트', '저딴', '애', '를', '교수', '로', '쓰냐', '존', '나', '수준', '떨어지는', '대학', '이네']"
3996,더 골 때리는 건 저 교수가 서울대 찾아가서 애들 광장에 모아 놓고 선배랍시고 친일 교육시키는 데 그 앞에 쪼로록 앉아서 박수치고 있던 학생 놈의 시키들 ㅋㅋㅋㅋ 진짜 이놈의 나라는 글러 먹은 건지 앞날이 캄캄하네요 그 앞에서 박수치던 놈들 본 모습을 감춘 채 살다가 저 교수 놈하고 같은 위치 같은 나이대가 됐을 대 저렇게 커밍아웃할 텐데 싸그리 살 처분하지 않으면 대한민국  미래는 없다,1.0,"['더', '골', '때리는', '건', '저', '교수', '가', '서울대', '찾아가서', '애', '들', '광장', '에', '모아', '놓고', '선배', '랍시고', '친일', '교육', '시키는', '데', '그', '앞', '에', '쪼로록', '앉아서', '박수', '치고', '있던', '학생', '놈', '의', '시', '키', '들', 'ㅋㅋㅋㅋ', '진짜', '이', '놈', '의', '나라', '는', '글러', '먹은', '건지', '앞날', '이', '캄캄하네요', '그', '앞', '에서', '박수치던', '놈', '들', '본', '모습', '을', '감춘', '채', '살다가', '저', '교수', '놈', '하고', '같은', '위치', '같은', '나이', '대가', '됐을', '대', '저렇게', '커밍아웃', '할', '텐데', '싸', '그리', '살', '처분', '하지', '않으면', '대한민국', '미래', '는', '없다']"
3997,교수도 잦이가 뇌를 지배하는구나 ㅋㅋㅋ,1.0,"['교수', '도', '잦이가', '뇌', '를', '지배', '하는구나', 'ㅋㅋㅋ']"
3998,ㅂ신이 병ㅅ 짓 했네,1.0,"['ㅂ', '신', '이', '병', 'ㅅ', '짓', '했네']"
3999,인간 아 니 때문에 니 가족은 미친놈,1.0,"['인간', '아', '니', '때문', '에', '니', '가족', '은', '미친', '놈']"
4000,있는 것들이 더해 여 뭔 ㅈㄹ인지 참,1.0,"['있는', '것', '들', '이', '더해', '여', '뭔', 'ㅈㄹ', '인지', '참']"
4001,뷩태가 뷩신짓 했네 집안 망신이 다 뷩 태야 개냐 어디서 함부로 몸을 놀리냐,1.0,"['뷩태', '가', '뷩신짓', '했네', '집안', '망신', '이', '다', '뷩', '태', '야', '개냐', '어디서', '함부로', '몸', '을', '놀리냐']"
4002,에혀 교수 내려놓고 꺼져라,1.0,"['에혀', '교수', '내려놓고', '꺼져라']"
4003,친일 일 베쓰레기 교수임,1.0,"['친일', '일', '베', '쓰레기', '교수', '임']"
4004,미친 넘,1.0,"['미친', '넘']"
4005,또 라이네,1.0,"['또', '라이네']"
4006,이 변태 이름부터가 느낌이 오네이래서 친일 수구꼴 통일 베쓰레기들은 믿고 거른다,1.0,"['이', '변태', '이름', '부터가', '느낌', '이', '오', '네', '이래서', '친일', '수구', '꼴', '통일', '베', '쓰레기', '들', '은', '믿고', '거른다']"
4007,역시 친일ㅅㄲ,1.0,"['역시', '친일', 'ㅅㄲ']"
