,comment,sentiment,cluster
4082,죄받는 거야,1.0,13
4083,저런 대 뭔 올림픽이 누,1.0,14
4084,넌 입장 바꿨으면 한국은 올림픽 계속 해야 한다고 할 거잖아 우매한 놈아 ㅋㅋ,1.0,11
4085,에휴 재난사고에 일본이라서 좋아하는 새끼들 봐라 ㅉㅉ 명예 독립후손들 납셨네,1.0,7
4086,네 다음 식민지 똥 개 출신 보신탕,1.0,3
4087,너 같은 놈들은 꼭 당했으면 좋겠다,1.0,19
4088,친일파인가,1.0,0
4089,제 채널에 절대 들어오지마세요 그럼 바꿔 병신아,1.0,3
4090,니도 똑같아지는 거야 그런 말 하는 순간부터,1.0,1
4091,이 영상 보면서 이 때까지 본 재난영화보다 더 잼나지 나 똘아이 인가 봐 ㅍㅎㅎㅎ,1.0,11
4092,땅속으로 묻히거라 영원히,1.0,3
4093,크 댓글 상태 존 나 대단하네 재앙이 가 반일하라고 시키드나 ㅋㅋ 사람 죽는 게 재밌냐 반중이나 하라고 퓽신들아,1.0,11
4094,100년에 한 번 올까 말까 한 기록적 폭우 이건 안 보이냐 학교 다닐 때 쳐 자 빠져 잤냐 문해력이 개판이 네 너 공부 좀 해야겠다ㅋㅋ,1.0,11
4095,인왕산이 저렇게 무너져서 문재앙도 휩쓸려 갔으면,1.0,9
4096,중국부터 쓸어야지 장마야 일 똑바로 안 하냐 물보라를 일으켜,1.0,17
4097,쓰레기 너부터 당해라,1.0,17
4098,태양광 민둥산들 ㅈ됐다 이제,1.0,9
4099,좋다고 난리치는 사람들은 인간이 길 포기한 거냐 저 사람들이 무슨 죄가 있다고 피해 입었는데 니들이 조롱을 쳐해,1.0,18
4100,이런 쓰레기를 봤나 심 뽀를 좀 곱게 써라,1.0,1
4101,ㅇㅈ 중국은 망해 야됨,1.0,9
4102,왜 ㅋ,1.0,11
4103,ㅋ,1.0,0
4104,정신 승리 오지구 요ㅎㅎㅎ,1.0,3
4105,저기서 튜브가 지고 물놀이 하면 개꿀 ㅇㅈ,1.0,3
4106,말 같지도 않는 소리 작작,1.0,3
4107,왜구냐 이시국에 일본 말을 쓰고 자 빠졌어,1.0,14
4108,응 아니야 일뽕은 저기로 가라 ㅋㅋ,1.0,1
4109,그런 새끼들은 사람이 아니죠,1.0,10
4110,일본 정치인이 빡대라 자기가 뭘 질 못했는지도 모름,1.0,11
4111,ㅋㅋㅋ 신은 존재한 다 개소리 씨 부릴 때마다 나라가 난장판이 되네 ㅋㅋㅋㅋㅋ,1.0,5
4112,산사태 이재민들은 불행 중 다행 위대하신 아베님께서 하사하신 골판지침대가 있기 때문 ㅎㄷㄷ,1.0,9
4113,얘넨 무슨 뻑하면 쓰나미냐 ㅋㅋㅋㅋㅋㅋ,1.0,8
4114,그걸 누가 모르냐 리얼 인생 진지하게 사는 새끼들 다 족 쳐버리고 싶어 그렇게 살면 안 우울하냐,1.0,17
4115,그냥 비 유 한 거잖아 리얼 진지 충 새끼들 다 쳐 죽여버리고 싶네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,11
4116,존 나게 무식하네 ㅋㅋㅋ,1.0,8
4117,토무현,1.0,0
4118,ㅈㄴ 댓글 ㅋㅋㅋ,1.0,8
4119,스고이,1.0,0
4120,태야양광 덕후 무뇌재앙이 보고 있냐,1.0,17
4121,민간인들이 다치거나 죽을 수도 있는데 말하는 뽄새봐 ㅉ,1.0,19
4122,만약에 태풍이 올림픽 기간에 오면 ㅈ됐는데,1.0,1
4123,한국 수준 나오네 민간인이 죽는데 안 불쌍하다 일본의 미래 다 ㅇㅈㄹ ㅋㅋㅋㅋ,1.0,1
4124,무엇보다 사망자 조롱하는 새끼들이 욕 먹어야 함,1.0,7
4125,서울 조심해라 그 유명한 오세이돈이 시장으로 돌아왔으니 ㅋㅋㅋ,1.0,9
4126,오르막 내리막 복합코스들이 고 버스 차선도 병 맛임,1.0,1
4127,한국은 잘되 누ㅋㅋㅋㅋ,1.0,11
4128,ㅉㅉ 니가 사패다,1.0,5
4129,아 예 예 저는 틀 딱이 아니라 정치 유튜브 안 봐요,1.0,11
4130,네네 일 베쓰레기는 신의 한수나 쳐 보셈,1.0,9
4131,진짜 정신병자 많네 아무리 일본이 미워도 무사하길 바래도 모자랄 판에 욕하고 자 빠졌네,1.0,11
4132,존 나 애국자 등장하셨네 ㅋㅋㅋ,1.0,17
4133,얼마나 눈이 안 좋으면 저게 안보임저격수들은 충분히 다 보고 쏴 죽일 듯,1.0,16
4134,신종 방산비리 시장 오픈업,1.0,0
4135,우리나라 넘어오면 100 백만 원짜리도 방산비리로 천만원은 그냥 훌쩍 넘어갈꺼다,1.0,8
4136,이미 멀티캠으로도 위장 효과 충분하긴 함 존 나 안보임,1.0,8
4137,이것들은 얼마 뻥튀기해서 납품하냐,1.0,12
4138,투명 망토 ㅋㅋㅋ 미쳤네 진짜 상용화되면 씨 발 ㅈ되겠는데 도라에몽에서만 보던 게 현실이 되는 거냐고 ㅋㅋㅋ,1.0,11
4139,썸네일 뭔 개소리야 아무것도 없는데 영상 보고 난 뒤 이게 바로 미국과 캐나다의 기술력인가,1.0,1
4140,전쟁 날 일이 없는데 쓸데없는 짓 하네,1.0,13
4141,응 방산비리 국내 도입 불가,1.0,0
4142,아 그만 발전했으면 좋겟 다 점점 좆될 것 같다는 생각이 밀려옴,1.0,11
4143,어떡하냐 군수비밀 해킹당했는데 시 팔 넘의 공산 정부 잘하면 한번도 겪어보지 못한 나라를 중국 애들이 미국 내란에 동원해서 독립전쟁하게 만든 실체가 실행될 것 같다 이런 군수 무기 관련 자료가 유난히 개발이 봇물 터지듯 나오네 이상하 지속도가 이해력을 넘어선다는 것 그것은 누군가 우리나라 전반적으로 깊숙히 개입하고 조작하고 있다는 신호 다 조심들 해라 미국은 트럼프가 군부를  돌아다니며 확신을 심어줘서 독립전쟁에 성공했지만 우리나라는 상황도 지리적 한계점도 다 달라 5분이면 모든 게 끝나버리는 시스템이거든 아무도 그들의 손아귀에서 벗어날 수가 없는 초극 상황이 닥칠 것이 다 잘 지켜봐라 이 모든 실행의 실천 가능한 신호는 정와 대 고위 관료로 해킹 되었다는 것 표면상 북한 해커가 그랬다고 발표하지만 그거 다 거짓말이야 중국 해커가 우리나라 고 위관료 로 해킹한 것이 충격인 거다 지켜봐라 이 나라가 어떠한 지옥에 처해지는 지 지금 당장 국가 지도부 관련자 체포 사살하지 않으면 끝장난 다 트럼프가 직격 개입하지 않는 이상 스스로 이겨 내려면 제 판 절차도 밝아서도 안 될 정도로 길에서 다 총살시켜야 내분이 일어나지 않을 심각한 상황이다,1.0,11
4144,아 ㅈㄹ ㄴ,1.0,17
4145,아직 여탕 들어가기엔 무리네닥 템 수준 정도는 되야 할 듯,1.0,3
4146,화질이 뭐 같아서 하나도 못 알아보겠다,1.0,16
4147,이런 거 들여오려 해도 위에서 다 꿀 걱하는 게 학교의 점심,1.0,14
4148,좋은 소재인 건 분명한데 단점이 눈에 보이긴 하네요 쩌 죽는 거,1.0,11
4149,또 한국형 저거 만든다고 돈 빼먹고 쓰레기 중국산 납품하겠지 ㅋ,1.0,9
4150,맨 마지막은 실제 영상 아니자나 빙딱 방송국 아 진짜 언론 맞나 ㅋㅋ 이 버러지들이,1.0,7
4151,ㅅㅂ 나만 다 찾음,1.0,16
4152,병신 같은 성인지 예산만 투명망토 개발비에 부었으면 다 이소에서 벌써 투명담요 팔고 있었다,1.0,11
4153,하 미 군 새끼들 또 외계인 고문했네,1.0,11
4154,저 기술 유출 시켜서 중공에 팔아 쳐 먹는 ㅅㄲ는 사형으로 다스려야 한 다 깜빵 이런 거 필요 없음 그냥 이 적 행위이고 매국질이나 다름 없는 거임,1.0,11
4155,그래봤자 윗대가리들 덕분에 나중에는 우비처럼 됨,1.0,17
4156,15군번 나는 고어택스 전투복이 비에 젖는 게 당연한 줄 알고 전역했다 고 어택스 입어 본 적이 있어야 알지 5년 지나니까 그게 결함이라더라 ㅅㅂㅋㅋㅋ,1.0,11
4157,자 목 따러가자,1.0,13
4158,얼마나 해쳐 먹을까 ㅋㅋㅋ,1.0,8
4159,그러면 뭐하냐 포날리면 다 뒈지는 데,1.0,9
4160,도라에몽 투명 망토 ㅆㄱㄴ이네 이거,1.0,5
4161,저렇게 만들어 놓으면 뭐하냐똥별들과 방산 재벌 새끼들이 또 트롤 짓 할 텐데,1.0,7
4162,투명 말 토 가능한 거였음 ㅁㅊ ㅋㅋ,1.0,9
4163,화질이 개 그 지 같은데 어 케보노,1.0,5
4164,우리 이야기가 아니네 노무룩,1.0,9
4165,뉘에뉘에 저런 거에 관심 끄고 병영생활군 내부 비리 문제부터 해결하세요,1.0,11
4166,아 빌어먹을 수통이나 바꾸라구 요 ㅋㅋㅋㅋ,1.0,3
4167,이라 믄머 하노 가장 기 본인 경계도 제대로 못 서서 빨갱이들 넘어와도 모르는 게 현군대 주소인 걸,1.0,17
4168,이런데도 개 한민국은 입으로 탕 탕탕 각개 전투 이 지럴,1.0,1
4169,존 나 잘 보이는 데,1.0,11
4170,화질 ㅈ 같게 해 놀고 찾ㅇ보라 하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,13
4171,근데 이런 영상들은 기가 막히게 해상도가 개똥이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,16
4172,그럼 뭐하냐 예산은 줘도 윗대가리들이 다 먹고 성인지 예산으로 다 쳐가는 데,1.0,14
4173,이 정도면 국방부에서 돈 받는 거 아닌가 ㅋㅋ,1.0,14
4174,뉴스를 보긴 했냐 ㅈㄴ 양심 없게 사시네요,1.0,13
4175,화질 ㅈ구리게 해놓고 어디 있는 가 이 ㅈㄹ 떠네,1.0,5
4176,그럼 뭐해 매국노 문재앙이 일러 받치겠지 ㅋㅋ,1.0,11
4177,100개 만들어 살 돈으로 1개 사 서 보급분실하면 손망실 현역이 책임 99개 치 돈은 윗대갈 누군가 꿀꺽 새삼스럽게 거 참,1.0,9
4178,지구촌 변태들에게 넘어가면 끝장이 다,1.0,19
4179,세금이 줄 줄이 세고 그게 국회의원과 공무원들이 챙기고,1.0,7
4180,군 견찰 간부새기들 저거 덮어쓰고 여탕 가는 놈 많을 듯,1.0,11
4181,응 미사일 쏠거야 국지전 안 할거야 쫄리면 핵쏠거야,1.0,3
4182,저렇게 숨어서 성추행,1.0,13
4183,갑자기 옆에서 꿈틀 하면 어우 ㅅㅂ 이야 하고 쏘 진 않겠지,1.0,8
4184,냉혈썼노,1.0,0
4185,이 거 짱 박혀서 잠자기 준 네 좋네ㅋㅋ,1.0,5
4186,이런 거로 탱크 위장시키면 개오지겟다 ㅋㅋㅋㅋㅋ,1.0,9
4187,1장에 500그램이면 2장에 1키로 ㅋㅋㅋ 좇나무 겁겠다 입으면 와,1.0,9
4188,이런 건 우리나라가 먼저 만들어야지 지금 ㅅㅂ 나라가 휴전 중인데 이 딴데 돈 쓰지도 않고 뭐하냐 여가부 빨랑 헤체 시키고 그 돈으로 개발 좀 해라,1.0,1
4189,광어나 돼라 씨밸,1.0,3
4190,ㅡㅡ ㅂㅅ ㄱㅇ,1.0,13
4191,저거 쓰고 여탕 ㄱㄴ,1.0,5
4192,백날 위장하면 뭐 하노 총알받이 인건 변함없다,1.0,13
4193,돈 그만 쳐먹고 이런 것 좀 만들어 개새들아,1.0,19
4194,그 세대들 진짜 어 휴윗대가 리며 개택이며 가지가지들,1.0,11
4195,군인 보호 말고 다른 곳 사용 예상처 여자 목욕탕 ㅋㅋㅋㅋㅋㅋ,1.0,8
4196,그래서 이 거 한 벌에 얼마 남겨 쳐먹을까,1.0,14
4197,응 우리나라에 들어오면 방산비리야 ㅋㅋ,1.0,9
4198,저거 투명망도 존 나 좋은데 무력화 치트키,1.0,1
4199,응 머한민국 군대는 성추행 하기도 바쁨 ㅅㄱ,1.0,3
4200,한국에 오면 어떻게 될까 ㅋㅋㅋ 좆궁금,1.0,9
4201,괜히 헬조선 아님 ㅋㅋㅋㅋㅋ,1.0,0
4202,그런 거 쳐 만드는 것도 좋은데 밥이랑 월급은 좀 어 케 안 돼냐,1.0,5
4203,응 개 한민국은 안됨 ㅋㅋ,1.0,14
4204,ㅋㅋㅋㅋㅋ ㅂ신 같은 총에 625 때 쓰는 수통 아직도 쓰게 하는 ㅂ신 같은 나라에서 잘도 저런 걸 해주겠다 우리 정부는 저거할 돈으로 여성부 예산 올릴 듯,1.0,1
4205,투명망토 나오면 무조건 사서 여탕 들어가서 살아야지,1.0,0
4206,배그에 저거 나오면 서버 개판됨,1.0,1
4207,초반에 퀄리티 개 후지게 해놓고 찾으라 ㅇㅈㄹ,1.0,9
4208,저거들고 여탕 ㄱㄱ,1.0,18
4209,아니 엠빅 뉴스 애들은 볼 때마다 자막이 오글거리네 ㅋㅋ,1.0,7
4210,좌좀을 보면 엿날리는 윤석열 엠빅 보수도 옛날에 빨아주지 않았었나,1.0,11
4211,엠빅 이 좌빨 뉴스는 요즘 뭐 하나 하고 와봤는데 ㅋㅋㅋㅋ 존 나 오글거리는 건 아직도 똑같노ㅋㅋㅋ,1.0,11
4212,ㄹㅇ 개오바하는 거 죽여버리고 싶네ㄱㄲ,1.0,3
4213,그게 밥이였음 음식물 쓰레기인 줄 알았는데,1.0,9
4214,우린 방산 비리로 저거 또 해먹겠지 븅신 같은 윗대가리들 땜에,1.0,1
4215,이런 거 개발하지 마라 똥별 똥령들 삥 땅쳐먹고 남는 걸로 골프장 짓고 남는 걸로 만들다 보니 폴리에스테르 100인 전투복일 뿐 이야 저런 최첨단 전투복은 미군들에게만 지급됨,1.0,17
4216,목욕탕 위장용으로도 하나 만들어주면 너무 좋겠다ㅎㅎ,1.0,13
4217,뭐만 하면 다 지 네 꺼래 ㅋㅋㅋㅋ,1.0,14
4218,기도비닉 좆되네요,1.0,0
4219,판초우의조차 물 줄줄세는 나라에서 저런 걸 어 케 만드노 ㅋㅋ 베레모 땀닦을 때 썼는데 방수되는 거 였다는 기사 보고 충격이였는데,1.0,17
4220,왕조 씰룩 조선 욕 한번 했는데 뭔 말끝마다 욕임 ㅈ도 모르면서 씨 부리디가 반박 당하니까 아무 말도 못하고 웅 앵웅 거리네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,3
4221,병 먹금,1.0,0
4222,님 뇌 없음,1.0,8
4223,개 또 라이 졸라 많것네,1.0,8
4224,저거 쓰고 여탕에 들어가 위장하면 안들킨다는 거지,1.0,5
4225,와 ㅅㅂ 근디 저거 입으면 땀 존 나 삐질삐질하긴 하겠다,1.0,9
4226,저걸로 또 얼마나 해처 먹을까,1.0,8
4227,아무것도 모르는 새끼 ㅋㅋ,1.0,2
4228,더운데서는 더워 디지겠노,1.0,0
4229,너 요즘 마약하니,1.0,13
4230,그래봤자 윗대가리들이 방산비리로 다해쳐 먹음 ㅋㅋㅋㅋㅋㅋ,1.0,11
4231,한글 못 읽냐 건우야 울 나라가 개발한 게 아닌 디 ㅉㅉ,1.0,11
4232,ㅋㅋㅋㅋㅋ 현실에서 잘 살아야지 니 처럼 가상 세계에서 혼자 에 베베 개지랄하는 게 정신병 자 취급 임 ㅋㅋㅋ,1.0,11
4233,뭐지 이 쓰레기는,1.0,10
4234,잼민이 새끼 컨셉 잡고 방구석에서 관심 받고 낄낄거릴 거 생각하니까 ㅈㄴ 웃기네ㅋㅋㅋㅋ,1.0,9
4235,한미디로 다 ㅈ댐,1.0,5
4236,우리는 이것을 돌 대가 리라고 부르기로 했어요,1.0,14
4237,이래도 남녀 차별 개소리하면서 소방관님께 도움 안 될 여성 할당제니 헛소리 하면서 낙하산 들 뽑을래 그 돈으로 소방관님들 재정지원 더해줘라 장비도 노후됐고 그리고 선진국에 비해 많이 후졌다더라 소방관이 화상으로 순직한다는 게 말이 되냐 그리고 소방관이 노가다냐 저런 사다리로 내려온다는 게 말이 되냐 심지어 짧아 어 휴 진짜 삼가 고인의 명복을 빕니다,1.0,7
4238,도 듁놈새끼들이 돈 다 빼돌리고 정작 필요한 곳에 안 쓰이네 ㅡㅡ 씨ㅂ,1.0,16
4239,소방관의 약혼녀는 다른 남자 품에서 자식 낳고 알콩달콩 살았답니 다 고전 동화,1.0,11
4240,여자 소방대원 좀 불 끄라고 보내줘요 남자들만 죽어나가네,1.0,11
4241,여자 소방관들은 화재 현장 투입 안 하냐 왜 애꿎은 남성들만 죽어나가야 하냐 페미것들아,1.0,12
4242,국개들 뭐하냐,1.0,12
4243,연봉 올리라는 말 좀 그만해라 연봉을 올릴 게 아니다 ㅡㅡ 멍청한 것들아 소방장비와 판단력을 올려야 한다 무슨 이런 일만 있으면 연봉 월급 얘기 나오는데 돈이 먼저냐 멍청한 것들,1.0,7
4244,허접하네 바로 저 상황 오면 아래에서 받을 준비하고 빨리 뛰라고 해야 하는데 판단력이 전혀 없네 ㅉ,1.0,3
4245,저분들 한 태 제발 대우 좀 해줍시 다 인력 부족 장비 부족하다고 국회의원 니들도 인정했으면서 지랄 하지 말고 예산 올리라고 시 발 저분들 희생하는 대 그에 걸 맞는 값은 받아야지,1.0,1
4246,응 여경 여소방관 페미단체는 쳐놀면서 월급 지원금 표창 날 먹하고 있어,1.0,3
4247,진짜 존 나 열받는 다 이 나라가,1.0,2
4248,아니 시 발 사다리 뭔데요 국개의원 월급 줄이고 이런 분들 처우개선해야 하는 데에,1.0,1
4249,1계급 특진 ㅆㅂㅋㅋ 어이존 나 없다 여경은 담요 덮어주고 특진하는데 ㅋㅋㅋ에 휴,1.0,17
4250,소방관 장비 구매비도 때 먹는 더러운 나라 한 심 하기 짝이 없다사다리 머니 ㅅㅂ 아 안타까울 뿐이다 ㅠ,1.0,9
4251,아 진짜 욕 나온 다 ㅆㅂ 선진국되면 뭐 하나 소방장비가 후진국인데 언제까지 소방대원들 희생만 강요할 껀데 뭣 같은 인간 쓰레기들한테 돈 주지 말고 제대로 된 소방장비 하나라도 사줘라 쫌,1.0,11
4252,저런 현장 출동엔 여성 소방관이 1도 없네요,1.0,16
4253,여경 지원 하듯이 소방관 지원 해라 뇨자들 오또케,1.0,17
4254,개 잣 같은 나라,1.0,14
4255,나라나 개 ㅅㄲ 국회의원들이나 ㅅㅂ 롬들 분명히 소방관 어려움이나 지원 안 되는 거 알고도 묵인 하는 ㅅㄲ들 글고 소방소 현장 근무 말고 내근직 하는 ㅅㄲ들도 대다수 비리 ㅈ나 많어 내근직 ㅅㄲ들도 현장으로 순환보직 해라,1.0,11
4256,이삿짐차라도 규비해야지 ㅅㅂ,1.0,17
4257,이 게 시발말이나 되나,1.0,16
4258,소방관은 되고 싶지만 저런데 여자가 어떻게 들어가요 빼액,1.0,5
4259,이런데도 극우 새끼들과 극우 정당은 소방관 처우개선에 반대하지,1.0,7
4260,여자 소방관은 폰으로 사진 찍고 있을 듯,1.0,7
4261,연봉은 정치인 세기들 책상머리 않아 놀고 처 먹는 공무원들 정말 아깝다 소방관들한테 목숨 갑 따로 지불해라 개 정치인 세기들아,1.0,7
4262,시발 방 한복 개선 좀 해라 국과 들아 니들 월급 반만 내봐라,1.0,9
4263,특진해주면 모해 사람이 없는데 시 밸렝이 들어,1.0,14
4264,근데 여자 소방관은 안 보이네요 대체 여방관은 왜 뽑는지,1.0,19
4265,쓸데없는 개국들 좀 줄이고 제발 소방공무원 더 챙겨줬으면 한다,1.0,9
4266,나라꼬라지 봐라 이게 나라냐 보고 있나 문재인 민주당 새끼들아,1.0,7
4267,아 진짜 짜증 나는 대한민국 국민 세금이 도 데 체 어디로 가는 지 정작 필요한 곳에 쓰이는지 이런 게 싫어서 촛불집회도 한 건데 정작 정부가 바뀌었는데 바뀐 건 하나도 없다,1.0,5
4268,탐욕에 정신 나간 국회나리들은 보고 있나 저렇게 몸을 불사하고 인명 구조에 나서는 소방관들 최고 대우 법으로 정해라 당신들은 말 한마디 개돼지들 인기몰이로 언론 플레이 하고 논다지만 저 아름다운 사람들은 무엇이 더냐,1.0,7
4269,특진해서 뭐해 개새끼들아,1.0,7
4270,아오 열 받아 쓰레기 새끼들 쳐받는 돈으로 이 분들 장비나 지원해줘라,1.0,14
4271,책상 앞 의미 없이 앉아서 세금 빨아먹는 직종들 다 쳐내고 목숨거는 공무원들 연봉 더 올려주세요,1.0,7
4272,목숨거는 게 당연하다는 새끼들 세금 내지 말고 복지 받지 마라 니네들이 세금 안내도 세상 잘 돌아간다 늬들 같은 애들 복지 안 해주는 게 더 이득이야 벌레 새끼들아,1.0,19
4273,ㅅㅂ 밑에 대략이라도 깔아줄 쿠션도 없나 어우 ㅁㅊ,1.0,17
4274,진정 한 영웅은 이런 분이 조 돈에 미처 지랄처라는 세기들 패고,1.0,19
4275,박봉에 저리 고생하는데 대체 대한민국 국회 에 있는 쓰레기들은 소방관 처우 개선에 말 한마디 안하니 답답하다 국회에 있는 년 놈들아 개인사비를 들이는 것도 아닌데 머하냐,1.0,7
4276,쓰잘 때기 없는 여 소방관이나 뽑을 돈으로 사람 살리는 장비나 쳐 사지 나라꼴 잘 돌아간 다 이런 소식 들려올 때마다 진짜 개 같다 사람 목숨보다 여 공무원 뽑는 게 우선인 미친 나라,1.0,1
4277,그 많던 여소방관들 어디 가 고 남자 소방관들만 불 끄러 다닙니까,1.0,12
4278,평상시 불조심해라 찌질한 것들이 불 내서 생목숨 뺏기게 하지 말고 불 끄다 소방관이나 이웃 죽으면 불낸 인간은 살인자와 같다,1.0,11
4279,소방관들은 진짜 월급 좀 많이 좀 줘라 국개들아,1.0,18
4280,죽었는데 특진 ㅅㅂㅋㅋㅋㅋ,1.0,0
4281,죽어서 특진시킨들 뭔 의미가 있냐 돈이라도 한 10억 드려라 가족 한 태남는 게 있어야지 특진은 개뿔 ㅅㅂ 명예가 밥 먹여주냐,1.0,9
4282,미국처럼 장비 풀셋트로 지원해라 ㅅㅂ 정부 야 북한에 퍼주지 말고 ㅂㅅ들아 제발,1.0,17
4283,소방관처럼 위험한 직업을 하시는 대 보면 완전 박봉인 듯 ㅂㅅ 같은 개 한민국,1.0,11
4284,저것도 못이기노,1.0,18
4285,재난지원금 처 주지 말고 ㅅㅂ 소방관들 장비나 보너스 좀 더 챙겨줘라 이게 나라냐,1.0,14
4286,ㅅㅂ 대한민국 문제 있다 나라에 우찌 국가유공자 경찰관 소방관 등의 지위가 이 리 떨어지냐 세금을 이런 대 처 쓰지 무슨 놈의 소상공인이나 걸레 창녀들한테 돈을 퍼주냐 참 내가 정치 탓 할 그런 신분은 아니지만서도 우리나라 정치인들 틀 딱이들 너무 많고 생각하는 거 보면 대 출신들 맞나 싶음 참고로 나도 번번 한 4년제 공대 출신이지만 경영학과를 준비하고 했지만 어찌 정 치인들에게서 저런 발상이 나오는지 한 심하고 자기들 연봉은 따박 따박 처 올리면서 참 어유,1.0,1
4287,야이 ㅅㅂㅅㄲ들아 사다리차 없냐 목숨 걸고 구조하는데 사다리차 어디간 거냐 해처 먹을 생각만 하지 말고 기본 장비 좀 넉넉히 구매해라 언제까지 목숨으로 목숨을 구해야 하냐,1.0,9
4288,에이욕 나온 다 문재앙 시대가 어서 가야 한 다 아무튼 임기 기간 동안 여러 가지 일들이 가장 많이 일어나는데 정은 놈이 준 개나 끌어 안고 있다,1.0,1
4289,이런데도 시 8 여소방관 끌어다 쓸꺼냐 현장직에 여 소방관이 어딨어 힘쌘 남소방관 한 명 더 기용해서 이런 사고 대처할 수 있도록 해야지 정부야,1.0,1
4290,존 나열받네 ㅅㅂ 진짜,1.0,9
4291,왜 한국여자들은 약해서 현장 출도 옹 못해요 옹 거리면서 저렇게 순직자 비율도 없으면서 같은 돈을 받기를 원하지ㅋ,1.0,1
4292,여자 소방관은 대체 어딨음 왜 이런 건 남자만 해야 하고 죽어야 함,1.0,7
4293,지랄하지 마라 개꿀 빠는 소방관들이 얼마나 많은데,1.0,7
4294,정치하는 인간들 하나 믿을 놈 없다 당선되면 대권 잡으면 국민을 개 돼지로 본다 쓰레기 집단,1.0,1
4295,문재인 보고 있나 이게 나라냐 코스프레해서 ㅈ 같이 나라 굴리네,1.0,1
4296,여자들도 그렇게 소방관 많이 뽑으라 하는데 현장에서 저렇게 할 수 있냐 저런 용기가 있냐 오또 케 경찰 오또 케 소방관 뽑을 생각 하지 말고 저런 분들 죽지 않게 만들어 줄 생각을 해야지,1.0,1
4297,오또 케 여성 소방관은 뭐했냥,1.0,7
4298,봤지 여자들 아너네들이 소방관이 되면 안 되는 이유다,1.0,10
4299,문재앙이 북 괴 돼 정은 퍼준 거 110만 소방관들 지원해줬으면 살았다,1.0,11
4300,시이발 이게 나라냐 사다리가 뭔 정글 짐 마냥 생겼냐 이 상한 데 세금 처 쓰고 아오 답답해,1.0,1
4301,국개들아 반성해라,1.0,7
4302,여소방관들은 혹시 무슨 일들을 하나요 현장에 투입되는 걸 본 적이 없네 여성 할당제 무슨 의미가 있는 건지 삼가 고인의 명복을 빕니다,1.0,2
4303,시발 무슨 가정용 사다리냐 존 나 답답하네,1.0,3
4304,정작 진짜 나라를 위래 목숨 바치는 사람들은 개 목숨이 고나라가지고 장난치는 국 개위원 및 개통령은 음모쯧,1.0,7
4305,제발 사명감 가지고 일하는 소방관님들 처우개선 좀 해주면 안 되는 건 가나라 세금 걷어서 지 밥그릇 챙기려는 개그지 국회의원 새끼들아,1.0,7
4306,에햐씨 발 나라꼬라지 잘 돌아간다,1.0,13
4307,아물론 걸 스캔 애니띵 여성 소방관은 무전 들 고 표창 받겠지,1.0,1
4308,시발 힘든 일은 남자만 하노 ㅡㅡ,1.0,11
4309,당 선 전후의 태도가 다른 국회의원 여가부 의자에서 일하는 여경 남성들 몸 던져 제압하는데 뒤에서 팔짱 끼고 보는 여경 사진 찍고 진급하는 여경 가만히 있던 시민차박고 도망가는 여경 등 등 쓰잘 데기 없는 곳에 돈 쓰지 말고 제발 제대로 필요한 곳에 좀 쓰자,1.0,9
4310,소방관들은 연봉 8000이 보장되야 한 다 씨 발 나라 졷 같은 국 개의원들이 하는 게 뭐야,1.0,12
4311,개한민국 국회의원들은 이기적이라 지들 밥줄밖에 모릅니다,1.0,19
4312,정작 디져야 될 것들은 안 디지 고 질기게도 처 사는 데,1.0,7
4313,국회에 도둑놈들 지지한답시 고 서로 싸우지 말고 이런 분들 지지 좀 해라 늙은 틀 딱들아,1.0,1
4314,보고 잇냐 여경들 아 여성 할당제 ㅆㅂㄹ,1.0,1
4315,국개의원 전부 저 불길 속에 다 처 넣고 싶네,1.0,1
4316,에라이 씨 발 좆 같은데 돈 좀 쓰지 말고 이런 분들 장비 지급이나 제대로 해줘라 나이 29이면 내랑 동갑이 다 열심히 공부해서 소방관됐더니 진짜 안타깝다 삼가 고인의 명복을 빕니다,1.0,1
4317,역시 여 소방관은 보이지 않네 요성비 50대 50 부르짖으면서 내근직 꿀만 빠는 여성분들,1.0,17
4318,뉘미사다리가 없어서 뛰어내리지 못하는 이게 개 한민국 시밤 나랏님들 엄한데 쓰는 돈들 장비 지원이나 잘해줘 뜨라면 젊디 젊은 소방대원 살리는 긴데 어이가 없고 황망할 따름,1.0,11
4319,개솔 ㄴㄴ,1.0,0
4320,시팔 놈헌 쳐들어가라고 한시,1.0,13
4321,그 많이 뽑은 여자 소방관은 다 어디에 있나요,1.0,2
4322,현장직 많이 안할 거면서 왜 굳이 여 소방관을 많이 뽑는 거지 어 이가 없네,1.0,16
4323,경찰 인원은 남여평등 주장하고 현장 여경들은 사진 찍고 짝 다리하고 남경들한테 힘든 거 떠넘기면서 저런 현장 소방직에서는 남여평 등 주장 안 하나 보네 삼가 고인의 명복을 빕니다,1.0,1
