,0
16129,"이런 긴급한 일인 경찰이나, 119대원들을<br>왜 자꾸 여자들을 더 많이 뽑는거죠???<br>오또케 오또케 하는거 보고싶은거?"
16130,다들 무사한 소식이길 바랬건만.. 또 비극이 일어났네.. 고인의 명복을 빕니다..
16131,정말 궁금해서 물어보는건데요..<br>왜 이런 안타까운 기사에 나오는 소방관 분들은 다 남자분들이신가요..ㅠㅠ?? 사실 이런 질문도 이 공간에선 무례하다는 거 알지만 정말 궁금해서 남겼습니다. 여자 소방관분께서 현장 화재작업으로 순직하셨다는 기사는 본적이 없는 거 같아서요. 구조적으로 여성 현장대원분들을 선발하지 않는 것인지 아니면 여성 소방관 분들이 현장대원에 지원을 하지 않아서인지 혹시 알 수 있을까요..?
16132,매우 조심스럽지만 한 가지만 말씀드리려고 답글 답니다 만약 님이 매우 급한 상황에 처한 시민이라 칩시다 오로지 내 몸을 구조하러 오는 소방관에게 의지할 상황이면 어떻겠습니까? 잘 아시겠지만 남성과 여성은 신체적으로 분명 다릅니다 물론 남성이 여성보다 신체적조건이 낫다는 이유로 어떤 상황에서든지 뛰어나다고 말하는 것은 절대 아닙니다 다만 소방대원 특성상 여러가지 중장비 및 무거운 도구나 구조에 필요한 장비들은 여성이 다루기엔 한계가 있습니다 소방관들 실제로 가까이서 한번 보시면 아마 적잖게 놀라실겁니다^^
16133,뉴스에서 못 본 사연에 마음이 더 아프네요. 소방관님의 희생에 애도를 전합니다.
16134,도대체 내장재를 뭘 썼길래 저렇게 유독가스가 많이 나오냐?
16135,참으로 안타깝습니다 명복을빕니다
16136,ㅅㅂ 이런걸 9시 뉴스에서 메인으로 크게 보도해서 소방대원 지원 좀 제대로 해주고  목숨걸고 사람 구하는데... 안타 깝네. 여경 할머니 도와줬다고 뉴스 나오는거 보면 정말 역겹다.
16137,삼가 고인의 명복을 빕니다
16138,울산 중구 시내 구나. 장비 지원이<br>안타 깝네요 삼가 고인에 명복을 빕니다
16139,삼가 고인의 명복을 빕니다. . 감사합니다.
16140,뭔 사다리차가 3층도 안닿노?
16141,헉.. 울산 중구에 저런일이 있었다니 ㅠㅠ 저 울산 중구 사는데 ㅜㅜㅜ 진짜 눈물납니다 ㅠㅜㅠ
16142,공무원이 판을 치는 쓰레기 대한민국  제발  소방관들이 당당하게 어깨펴고 다닐수 있는  나라를 보고싶다 ㅠㅠ
16143,구조대원 여러분 자신의 안전을 먼저 확보해야 안전한 구조 임무수행을 할수있습니다. 명심합시다.ㅜ.
16144,진짜 마음 아픕니다  고인의명복을 빕니다
16145,사다리는 왜 없는 거지?
16146,얼마나 뜨거웠을까 1억을준다하면 나는 저곳에 들어갈수있을까?아니 10억을 준다해도 못들어간다<br>그런곳을 사명감을 가지고 들어가시는 분들인데 <br>제발 최고 대우좀해줘라 ........
16147,ㅅㅍ~~소방관님들 한테 방호복 아직도 쓰레기를 주나~!!! 어찌 소방관이 화상을 입고 사망을 할수가 있냐!!!!!!! 시장아 정신차려라~!!!
16148,"14년 소방공무원 합격 후 6년 만인 작년에 짧은 소방관 생활을 끝냈습니다. 동료의 죽음을 현장에서 보았고 구조를 간절히 바라던 요구조자의 마지막 모습도 수없이 봐왔었죠. 지켜주지 못한 미안함, 살려주지 못한 죄책감, 그로인해 뼈가 사무치도록 파고드는 두려움,, 제가 나약한지는 몰라도 너무 겁이 났었네요. 어느날 교통사고 현장에서 떨어져 나간 시신의 일부를 들고 서있다가 정말 인생의 덧없음 느끼고 얼마 뒤 사직서를 내고 나오게 됐네요. 아직도 짧은 몇 년의 시간이였지만 화마 안에서 동료들의 숨소리, 그리고 신음하는 요구조자들의 소리가 귀에 맴돌아 잠에 들지 못합니다. 약도 복용 중이고요. 나아지고는 있지만 쉽지는 않을 거 같습니다. 지금도 현장에서 목숨을 내어 놓고 뛰는 우리 소방 대원들, 그리고 순직하신 많은 소방대원 분들께 경의를 표하며 비겁하게 도망간 한 소방권이였던 사람은 이렇게 짦게나마 글 올립니다. 감사합니다"
16149,삼가 고인의 명복을 빕니다<br>장비 아끼지 말고 해줍시다<br>해도해도 부족한게 장비고 안전 용품이다
16150,정말 마음이 아픕니다
16151,저기 5명 소방관들 100%남성분들
16152,인정..여성분들 비하한건아니지만 체력시험도 동일하게... 사람은업고나올수있을정도
16153,제발 연봉좀 올려줘라 어떻게 나라를 구하는 사람들 보다 나라에 도움 안되는 공무원 월급 연봉이 더 높냐 ㅡㅡ 진짜 사상자 나오는 순간에 기도 했다 진심.. 제발 5명 모두 생명에 지장이 없다고 믿었다..ㅜ
16154,노명래 소방관님   편히  잠드소서
16155,국개의원 투기꾼 공사세기들이 박봉이어야지<br>왜 소방관이 박봉 인거냐 ㅅㅂ
16156,돈을벌기 위해서든<br>좋은일을 위해서든<br>목숨걸고 뛰어드신<br>저분들은 영웅이다
16157,ㅅㅂ 사다리가 왜저래 짧냐 3층도 안닿는걸 왜 가지고다니냐
16158,국방비 보다 소방관련에 예산을  더 투자해야할듯~
16159,일안하는 국개의원들보다 이런 숭고한 희생으로 저희를 지켜주시는 분들한테 더 많은 지원과<br>대우를 나라는 해줘야합니다<br>항상 감사드립니다<br>젊은나이에 유명을 달리하신 소방관님<br>삼가고인의 명복을 빕니다
16160,미국을  위시한     선진국에서는  죽음도   불사하고     불 속으로  뛰어드는   소방관을  제  1위의     직업으로    존경과     사랑으로   대접한다  .
16161,국회에서 지들 위해 배 채우는 놈들보다<br>진짜 국민위해 목숨거는 저분들 연봉 높여주세요 제발
16162,@어찌하나요 널 어찌해야되냐
16163,국짐당이. 반대한거야
16164,삼가 고인의 명복을 빕니다.
16165,고인의 명복을 빕니다.
16166,삼가 고인의 명복을 빕니다
16167,아이고..
16168,그냥 무조건적으로 믿음가고 응원하게 되는 유일한 공무원이자 직업 소방대원분들<br>제발 돈도 많이 받으시고 항상 건강하시길
16169,너무 안타깝고 세상은 잔인하다
16170,삼가 고인의 명복을 빕니다
16171,그니까 평소에 족구만 하지말고 생존 능력을 더 키워라
16172,어휴 대선이고 지랄이고 정치인들아 이런거 보면 무슨 생각이 좀 안나냐 국민이 있으니 나라가 있는거고 그 국민을 지키는 분들인데 제발 좀 생각 좀 하고 살자 돈에 눈 좀 멀지말고
16173,노명래 대원님 고인의 명복을 빕니다 편히 쉬소서..
16174,사다리차어딨어?
16175,1계급특진밖에안된다니...2계급특진시켜주세요
16176,연봉 인상 그런건 모르겠고 ㅋㅋ<br>최소 안전장비 대책은 확실히 세워야 하지않나<br>아파트 옥상도 아니고 저 높이에서 할 수 있는게 없다는게 답답하네
16177,LH 투기 삥땅 그돈으로 <br>사다리차 사다리 에어쿠션만<br>샀어도ㅠㅜ
16178,울산시에서 조기를 걸고 추모에 동참했으면 좋겠네요..<br>삼가 고인의 명복을 빕니다.
16179,하늘에 가서 편히 쉬세요
16180,딴건 모르겠고 경찰보단 소방관월급이 더 높아야된다고 봅니다
16181,"자 수험생의 자질은 경찰수험생 소방수험생 고만고만한데<br>(사실 경찰시험 붙는게 좀더 어려움) <br>경찰은 욕먹고 소방은 칭찬받는 이유를 알려준다.<br>경찰업무&gt;&gt; 일단 기본적으로 각종 단속업무,~하지마라 업무, 체포, 사람과 사람간에 갈등 다툼을 해결해야하는 업무가 많음<br>그래서 이용당하기도 쉬움(예를들면 이미 죽여놓고 거짓실종신고, 경쟁술집에 미성년자 보내놓고 112신고,  등등)<br><br>소방업무&gt;&gt; 구조구급 불나면 끄러가고 다치면 응급처치하고 병원 데려다주고. 무조건 도와주는 업무밖에 없음. <br>업무자체가 순수히 &quot;도와주는 업무&quot;밖에 없는데 욕을먹는다?? 그럼 진짜 엄청나게 무능한거임.<br><br>알기쉬운예&gt;&gt; &quot;두사람이 치고박고 싸우는데 피가 많이 난다&quot; 신고가 들어옴 그럼 경찰소방 같이 출동 함.<br>소방이 하는일&gt;&gt; 선생님 많이 아프시죠?  소독해주고 붕대감아주고 지금 병원가실래요? 아프시면 꼭 병원 가보세요~ 하고 감.<br><br>경찰이 하는 일 &gt;&gt; 왜때렸어요? 뭘로 때렸어요? 저사람은 일방적으로 맞았다는데 왜 쌍방폭행 주장하세요? 거짓말 하지마세요  이름 주민번호 대세요. 말안하면 체포합니다. 이런식 임"
16182,@김재욱 소방 망신 그만시키고
16183,@James Park 소방관이 더 힘듬
16184,그건 저도 인정합니다....
16185,개소리하지말자 둘다 힘든건데
16186,ㅅㅂ 신이 어딧냐<br>망할
16187,영웅은 언제나 자기 자리에서 최선을 다하고 자신을 희생하여 우리를 지키는 진정한 우리의 영웅 소방관님들을 응원하고 사랑하고 고맙습니다.좋은곳 그곳은 화마가 없는 세상이길바래봅니다.삼가 고인의 명복을 빕니다.
16188,에이구  ㅠㅠㅠㅠ
16189,사다리가 없다..? 겨우 3-4층 인거같은데..<br>진짜 재난지원금 이딴거 필요없으니까 제발 진짜 필요한곳에 써라
16190,ㅜㅜ 너무 슬퍼요
16191,"저런불에 들어가라고한 지휘관은 파면시켜야하고, 구조도 불길 잡으면서 구조하라. 무작정 들어가지 말고 화재진화 하면서 들어가요!"
16192,국개의원 연금을 이런분들께 줘라
16193,목숨걸고 알라는 사람이 대접받는 세상이 당연한건데 인사라는 중국놈들 보다 더 엉터리
16194,그냥 소방차 인도위로 올리면안되는거였냐...
16195,평소에는 일없어서 월급받고 위험수당 쳐받으면서 맨날 피씨겜이나하는 세기들이 가끔씩 불 나면 불쌍한척<br><br>니들 목숨값은 지금 이시간도 받고 있다 이기야
16196,왜 똑같은 돈 받고 남자만 현장에서 목숨 바치면서 일하고 여자는 왜 오또케스트라 인가요?
16197,삼가 고인의 명복을 빕니다
16198,머라  말해야할지  모르겠내요
16199,그거 알아요??<br>소방장비 거의 구형이에요<br>국회의사당에 불나면 늦게 출동할수밖에 없어요
16200,지들끼리도 저래 준비가 안돼니 ㅡㅡ<br>시민들은  얼만아  위험하겠어<br>삼가고인의명복을빕니다
16201,삼가고인의명복을빕니다
16202,저 불길속에서 얼마나 무섭고 겁났을까...
16203,내세금 소방관들 처우에 더 신경써라
16204,"인터넷에서 말로만 삼가 고인의 명복을 빕니다 같은건 아무런 소용없다<br>그저 우리의 영웅들을 더 희생시키지 않도록 안전점검을 하고 초기에 대처할 수 있도록 집에 소화기 비치해놓는것도 잊지 말아야지<br>시민들의 안전의식과 기술의 발달로 소방관이 희생되지 않는 시대, 소방관이 꿀보직 소리 들을 날이 오기를..."
16205,돌아가시고 1계급 특진하면 뭐하냐...
16206,삼가 고인의 명복을 빕니다
16207,소방관 한분 돌아가신곳이네<br>삼가 고인의 명복을 빕니다
16208,1계급 안된다 3계급 특진 하고 가족에게 100억 보상 하라
16209,소방관한테 장비지원좀 잘해라. 겨우 3층인데 탈출을 못한다는게 말이되나
16210,20대 청춘의 절반을 특전사에서 국가와 국민을 위해 보냈고 나머지 시간을 소방에 헌신했는데..<br>장비부터 어떻게 ㄹ하자 마음이 아파
16211,소방차나 화물차 위에 사다리 펴면 충분히 닿는 거리인데 왜 밑에서 몇명씩 붙어서 뭐하는거야???..........내가 잘못 생각하는건가? 아 진짜 이런 일좀 없었으면......
16212,볼때마다 가슴 아프네 사람구할려다가 하.. 소방 장비 좀 국가에서 업글좀 해라 첨단으로 반도체나 처 만들지 말고 언제적 사다리로 진화할래 예산좀 팍팍 주고 장비 업글 좀 시키라 로봇도 처 만들면서 ㅅㅂ 헬조선아!
16213,야~불좀안나게해라! 야~불붙는소리좀안나게해라!
16214,씌발 죽어야 고작 1계급 특진?<br>돈은 국회의원이나 lh새끼들이 다쳐먹고<br>화난다.
16215,진짜 장비 제대로 지원 안해주나? 지원도 제대로 안해주면서 구해달라고?그들의 목숨은 파리보다 못한 값이냐!
16216,"맨날 볼 때마다 어이없는데 죽은 사람 1계급 특진 해줘서 뭐 좋다고 그리 해주는겨?ㅋㅋ 차라리 유가족 자녀 교육비 전액 지원이나 아이,남편 없이 살아갈 가족들이 재정적으로 어려움 못느낄만큼 지원을 해주던가ㅋㅋ"
16217,저순간 얼마나 무서웠을까요.<br>너무 안타깝네요.<br>삼가고인의 명복을빕니다.
16218,방호복을 입으셨는데도 저 정도 화상 입으실정도면 불길이 정말 코앞까지 왔었단 말인데 얼마나 고통스러우셨을지 짐작이 안가네요 삼가 고인의 명복을 빕니다
16219,비상탈출은 진짜 최악의상황에 마지막에 사용하는 방법이라던데ㅠㅠ 화마로 인해 목숨을 잃을지 비상탈출로 3층에서 떨어져 부상을 입을지를 고민할때 심경과 밑에서 보고있던 동료들의 마음이 너무 아프다.
16220,진짜...영상보는내내 마음이 아파오네요 ㅜ<br>목숨받쳐서 도와주는 직업하시는분들께 <br>지원을 많이해주세요 제발요..<br>이런 사건이 일어나지않게...ㅠㅠ
16221,&quot;영웅은 죽지 말아줘요&quot;<br>제발
16222,무작정 들어가는것도 너무 안타깝다 메뉴얼이 없는건지 사고현장가면 무조건 사다리차 같이가야지 너무 위험에 노출되어서 일하시는게 너무 맘아프네
16223,항상 화마와 싸우고 있는 소방관님들 소방관님 희생에 애도를 표합니다!
16224,이게...진짜공무원이다...와 저높이에서 저뜨거운불옆에서얼마나 ..죽음의문앞에서얼마나많은생각과 순간들이...ㅜㅜ진짜목숨걸고하는직업인데왜이래대우가ㅜㅜ안해주냐
16225,젊은 나이에 너무 안타깝네요.부디 좋은곳에서 평안 하시길 .....
16226,사다리가 짧아서 상가에서 탈출을 못한다는게...... 현장지휘담당자 징계는 못피하겠네
16227,@푸른솔 무작정 상황만 보고 판단하는거는 아니라는 소리임
16228,@푸른솔 헤어 스프레이가 터질지 아니면 집이 무너질지 등등 그런건 지휘하는 사람이 다 예상하는거임. 물론 예상 못한게 잘못이라는건 아님 <br>단지 징계를 먹는것 뿐이라는거지
16229,사람이 안에 있을 수 있다고 하는데 안들어 가면 나중에 시민들이 얼마나 욕하겠냐 ㅋㅋㅋ<br>소방대원이 안에 사람 있는데 안들어간다고 ㅋㅋㅋㅋ<br>댓글 단 생각머리 없는 놈들이 이런걸로 딴지 건다  100퍼 ㅋ
16230,@웅ᄋ웅ᄋ 니가 대장해라;;상황보고 판단내리는거지 저리될줄 알았겠냐??너같은 마인드로 소방관하면 안에 있는사람 바로 뒤지겠다;설마 저상황에서 들어가라고 지시했겠냐??너 바보야?안에있던 미용실 헤어스프레이가 열을 못견디고 갑자기 폭발해서 불길이 커졌다잖아;;
16231,지휘감독체계도 모르면서 씨부리는 사람 많네
16232,가슴이 너무 아픕니다... 고맙습니다....
16233,삼가 고인의 명복을 빕니다.부디 좋은데 가셔서  편히 쉬시길..
16234,"이러니,  공무원 다른집단에 비해 까방권을 줘야하는 이유다"
16235,하..ㅜㅜ  몸 던질때 어떤 마음 이였을까.. 얼마나 뜨겁고 무서웠을까..다섯분 모두에게 감사합니다. ㅜㅠ
16236,이 영상 널리 퍼뜨려 주세요 .
16237,국개의원 월급 50% 삭감해서 매달  고인분에 가족분들께  지원해주면 좋겠습니다.
16238,죽어서 특진이 무슨소용이냐 삼가고인의명복을 빕니다
16239,안타깝네요 순직으로 1계급 특진 이라니..<br>누군 sns 잘해서 2계급 특진 하던데..
16240,국회의원 월급 10원<br>소방관 월급 1000만원 어떠신가요들
16241,오바떨지마세요 ㅋㅋ
16242,저런일 하는 사람들한테 커피좀 줬다고 지랄대던 것들 생각나네. 성인지 감수성인지 뭔지에 몇조씩 꼬라박지 말고 저 사람들 장비와 보상에 돈이나 더썼으면 좋겠네 제발!
16243,너무 맘이 아프다
16244,삼가 고인의 명복을 빕니다
16245,정말 안타깝고 슬프지만<br>이게 바로 우리나라의 현실이다<br>삼가고인의 명복을빕니다
16246,ㅜㅜ
16247,"국회의원,LH투기꾼,정치검찰등 저런것들 연봉을 저런목숨담보로 일하는사람들 줘야되는거아니냐~"
16248,정말 눈물없이 볼수없는.. 언제쯤이나 이런 안타까운 희생이 멈출지.. 도와주세요 제발~ <br>삼가고인의 명복을 빕니다
16249,소방관도 비정규직 쓰게 생겼네
16250,고인의 명복을 빕니다
16251,하...
16252,목숨걸고 화재잡는데 장비 심각한게 너무 보이네요.. 불끄는게 장난입니까
16253,현장에 여자소방관은 단 한명도 없었겠지....소방서에서 시원한 에어컨 바람쐬면서 스타벅스 마시면서 남자소방관들 뒷담이나 까고 있었겠지머...왜 순직하는건 다 남자소방관일까요? 여자소방관은 출동자체를 안해ㅋㅋ
16254,죽고계급 올려주면머함
16255,삼가고인의 명복을빕니다<br>가슴이아풉니다
16256,이젠 좀. 구조장비 지원좀 최고로 해주세요 정치인들아.
16257,슬프다...
16258,삼가고인의명복을빕니다   <br>제발   소방관님들  지켜주세요  🙏
16259,"다행인건 소방공무원들에 대한 대우가 많이 개선됐다는 점... 문제는, 아직 시민의식이 많이 개선되지않아, 술취해서 119, 112에 전화해 집 데려달라 한다는 점...<br>다른 사람들을 구해야하는 사람들의 시간을 니가 술 쳐먹고 집 들어가는 시간이랑 바꾸지말아라..."
16260,미치겠네 장비좀 지원해서 희생자 좀 안나오게 합시다. 이런 안타까운 일들이 왜 계속 일어나는지 원
16261,맞다 생명걸고 돈버는~
16262,삼가고인의명복을빕니다.<br>아. 눈물이 난다.
16263,목숨 걸고 일하는 소방관분들 진짜 안타깝네요..ㅠ존경스럽습니다
16264,신과함께 영화생각난다
16265,고인의 명복을 빕니다
16266,사다리는 왜이리 짧아
16267,"쓸데없는 공기업들 돈챙겨주지말고 소방관들 지원 아낌없이 해줫으면,,,"
16268,대우해드려야된다 감사해야된다 아무리 월급 받는 직업이지만  자기 목숨 내넣고 일하신다 나도 가정이 있지만 내남편이 저직업을 갖고 있음 얼마나 불안할까?
16269,아......... 진짜 돌아가신 소방관님 천국에서 만큼은 누구보다 편하게 보살핌받으시면서 살아가셨으면 좋겠다... 감사합니다.
16270,국민 영웅 한분이 또 가시는군요 <br>얼마나 더 죽어야 제대로 된 지원을 받을까요..대한민국 국민으로써 정말 <br>미안합니다.
16271,불길차단하는 방패개발해라 <br>방패가 넓게 펼쳐지면서  직사 화기로부터 소방관을 보호할수있게
16272,노명래 소방관님도 안타깝지만<br>결혼준비를 하던 여자친구분도 안타깝다
16273,여초반응 보니까 순직하신 분때문에 우리 언니 어떡하냐고 이러던데 토나올 거 같습니다 진짜
16274,아...!!!!! <br>짭새와 쓰잘데기 없이 빈둥대는 고위급공무원들과 국가의 제일 큰 범죄자 정치인새끼들 90%줄이고 소방공무원분들 지원해라
16275,왜 이렇게 소방관들이 계속 죽냐
16276,남녀 평등이라고 하는데  여성 소방관들 진압조로 들어가 보세요
16277,싸우지들 맙시다<br>소방서에 장비 부족하다고 맨날 떠들어봐야 고장나면 대체할 장비 그딴거 없구요<br>국민 생명 살리는 소방공무원 최근까지 지방직공무원으로 홀대까지 했고<br>화재 출동하다 골목길 불법주정차 차량 긁은것도 소방관 개인 돈으로 쳐물게한게 사실 아닙니까<br>세금 걷어다가 법을 뭐같이 아는 범죄자 쓰레기들이 결식 아동들보다 <br>삼시세끼 꼬박꼬박 더 잘 처먹이는데 쓰지말고 국민 재산과 생명을 지키는 소방관분들에게<br>장비라도 여유롭게 지원해줘야지<br>국회 쓰레기들은 자기 주머니 채우기 바빠서 소방서에 무슨 여유장비가 있을까<br>사다리를 펴니 마니 그딴소리하지말고 정부에 대책 마련을 촉구해야 맞지
16278,주민을 위해 목숨을 ㅠㅠㅠㅠ
16279,공무원중 제일 극한집업 소방관..
16280,LH에 퍼줄돈 있으면 이분들 드려라.<br>쓸데없는 정부 자랑말고 이런거 신경 좀 써라 화가 치민다
16281,아 진짜 ... 왜 이런일이 ..
16282,나라법 모이러냐  <br>죽었는데 고작1계급특진이모냐<br>3계급 특진으로  바꿔라
16283,진짜 소방대원님들 고생이 많으십니다 ~~~~~~~~~~
16284,"기업체 사망사고나면 기업주 처벌하듯이 무리한 진화작업 투입이 없었는지 철저히 조사해서 윗대가리 형사처발해야 합니다. 요즘 공무집행 사고가 많은데, 그 책임은 누가지는 겁니까?<br>얼마나 뜨거웠을까요? 왜 빨리 에어 매트로 뛰어내리지 못했을까? 공사할때 쓰는 사다리를 왜 갖고 다니는지? 너무 어처구니없는 인재네요.<br>삼가 고인의 명복을 기원합니다.  사고원인 분석과 재발방지 대책은 없고, 그깟 일계급 특진이 무슨 의미가 있는지?"
16285,뜨거운 불길속에서도 잘버틸수 있는 그런<br>방복이 빨리 나오기를...😔
16286,사다리가 짧다고?<br>지원 똑바로 안해주냐?<br>사다리 차든 뭐든 ㅅㅂ
16287,국민의 생명을 지키는 소방대원들의 지급물품이 이렇게 저급해서야... 소방대원 처우 개선하겠다는 대선 후보는 1도없네요.<br>  이 막막한 나라에서 저와 모든 국민의 생명을 지켜주시는 모든 소방대원 여러분께 감사합니다
16288,너무 고생하는걸 아는데도 저 장면을 보면 답답하고 화가납니다<br>3층정도 높이밖에 안되는데 인명구조를 위한 대비책이 저것밖에 안되는건가요?<br>불속에서 허우적거리고 있는 사람들에게 사다리하나 올려주는것 밖에 없었단 말인가요<br>대형화재인줄 모르고 그런건가요? 언제나 순식간에 대형화재 대형사고로 번질 수 있는건데... <br>고인의 명복을 빕니다~ 살아있는 사람들은 이 문제에 대해서 다시한번 고민해봐야 합니다 절실히~~~
16289,소방관 월급이랑 국회의웡 월급이라 바꿔야돼
16290,진짜 여가부지원금 전부 소방관들이 쓰면 좋겠네
16291,소방관은 정말 위험수당많이 주어야한다<br>사람목숨을 살리는 일을 한다는게 쉽지가 않다<br>훌륭한 분들이시다  다시한번 감사드리고 <br>삼가고인명복을빕니다
16292,아...맘이 너무 아픔니다...뭐라고 말을 해야할지...
16293,편히 쉬었으면 좋겠습니다..
16294,사람이 죽엇는데 1계급특진이 무슨 의미가잇을까
16295,삼가 고인의 명복을 빕니다.
16296,대한민국 직업중 시민들이 바라보는 온도차이 제일큰 직업<br><br>소방관vs경찰관
16297,"국개놈, 지방의회놈들 연봉삭감해서 목숨걸고 하는 공무원들 연봉더줘라"
16298,당신의 희생을 잊지 않겠습니다 <br>삼가 고인의 명복을 빕니다
16299,삼가 고인의 명복을 빕니다.
16300,소방관분들...감사드립니다.<br>불길앞에서 멋진 뒷모습에 박수보내드리고<br>삼가고인의명복을빕니다.
16301,삼가고인에 명복을 빕니다🇰🇷🎎
16302,고인의 명복을 빕니다
16303,국회의원 나리들 잘 보고 계신지요. 니들이 밥그릇 싸움할때 이분들은 목숨걸고 국민의 생명과 재산 지킵니다. 당신들은 국민위해 일 하랬더니 니들 배 체우고 서로 밥 그릇 싸움하기 바쁘잖소. 헌데 돈은 당신들이 더 많이 받고 혜택도 많소. 이제는 진짜 국민을 위해 나라를 위해 적당히 받고 그 돈으로 진짜 국민을 위해 목숨거는 분들께 더 좋은 장비 더 좋은 혜택 드립시다. 그렇게 계속하면 나라 뒤짚어 집니다!<br>삼가 고인의 명복을 빕니다.
16304,삼가고인의 명복을 빕니다
16305,저 화재 우리집 아파트 고층 베란다서 선명하게 보임 연기만 나다가 폭발할때 어후ᆢ사고 현장이 우리집에서 1km 거리지만 너무나도 생생하고 미용실안에 스프레이통이 폭발할때 무섭게 폭발적인 연기가 치솟는데 가슴이 철렁함ᆢ저 막내대원 태회시장 장날에 대원들이 족발사러왔을 때 같이 계셨던 분같은데 고인의 명복을 빕니다ㅠㅡㅠ 그리고 제발 나라 세금으로 사무실에서 손만 까닥하는 공무원들 해외연수다 뭐다에 낭비하지 말고 소방관들 장비와 화재진압때 입는 방화복등에 세금을  팍팍써라ᆢ연말에 멀쩡한 도로나 복도블럭 깨부수고 새로한다며 쓸데없이 세금낭비 하지 좀 말고ᆢ
16306,아이고 ㅠㅜㅜㅜㅠㅠㅠㅠㅠㅠㅠㅠㅠ다들 잘아주신거 같아서 너무 다행이다 했는데 눈물나네요. 모든 소방 대원님들 너무 감사하고 사랑합니다. 이 시대의 영웅들이세요.
16307,아 진짜 눈물나서 못보겠네. 얼마나 고통스러웠을까. 소방관들에 대한 국가적인 대우는 하루빨리 개선 되어야된다. 고인의 명복을 빕니다.
16308,저 옷을 입으면 불길로 들어갈 용기가 생긴다는 말~~그러나 제발~~안전하게 임무 해주시길 바랍니다
16309,인류를  위하여 ! 😔
16310,눈물이납니다. 삼가고인의 명복을빕니다.
16311,아니 시발 위험한 직업이면 하질 마러 딴거 해<br>편한거
16312,생명걸고 일하시는 분들 입니다. 삼가고인의 명복을 빕니다.
16313,여성부 이딴 시잘떼기없는거 없애고 소방관 경찰 군인들 위해서 장비나 복지에 더써라 뭐? 성인지예산?  개 ㄸㄹㅇ 같은것들
16314,휴.... 속상합니다
16315,국회의원 시발놈들 월급줄이고 이분들 월급 올려라 ㅡㅡ
16316,미국 소방관들은 주마다 다르지만 억대연봉이라는데 장비며 대우하는 수준은.. 아직 갈길이 멀다..
16317,LH직원놈들은 돈 쳐먹는데<br>환장하는동안<br>소방대원분들은 시민 구하느라 목숨까지 내 놓아야하는 현실이 개탄 스럽다.
16318,아니 사다리 피는데 몇초걸린다고 저렇게 지체를시키냐 ㅡㅡ
16319,국개들 쳐앉아서 뭘하는지 <br>인원 줄이라
16320,삼가 고인의 명복을 빕니다.
16321,아니 진짜 다른일도 중요한일이 많지만<br>목숨걸고일하는 직업은 잘!좀! 챙겨줘라..
16322,삼가 고인의 명복을 빕니다.
16323,제발 장비들하고 구조용품 무조건 최신식으로 .무조건 주기적으로 새거로 갈아버리세요. 심리치료 트라우마치료 평생.  복지혜택 많이 주세요. 제 세금  이런곳에 쓰이길 바랍니다.
16324,1계급특진이 무슨소용이냐?<br>안전장비충분히해주고<br>이런분들  급여 복지 최고로대우해주라<br>국회의원  사람들월급은 최저임금으로 해라
16325,현장 출동요원들은 출동시마다 돈좀 더 주세요 사기좀 올려줍시다.
16326,1계급 특진이 무슨 소용입니다.. <br>너무 꽃다운 나이에 안타깝네요... <br>그리고 고맙습니다...ㅠ
16327,삼가 고인의 명복을 빕니다. 언제까지 소방장비 개선 안 할꺼냐! 사다리가 짧다잔아!
16328,왜 착한 사람들만
16329,마음 아프다ㅜㅜ 사명감 하나로..
16330,저정도 불길이면 최소 호수 두개로 쏴야되는거 아닌가...제도적으로 대책을 마련해야되지 않나..
16331,이거  아래서<br>해줄수있는게  뭐요<br>장치를  마련해야지<br>모든상황에 대처할 능력과훈련과장치를<br>갇혔을때 비강장치<br>소방간부들은  전부옷벗어라
16332,눈물나네요ㅠ
16333,"지상에서도 동료를 살리기위해 물을 쏘던 분들도, 살기위해 뛰어내린 분들도 그렇고 화재와 맞서고 생명을 구하는게 얼마나 힘들고 숭고한 일인지 새삼 다시 느껴지네요.<br><br>안타깝게 화상으로인해 명을 달리하신 청년 소방관분의 삼가 고인의 명복을 바랍니다."
16334,장비도 참.. 열악하다<br>구조도안되서 뛰어내리고.. <br>고층이었으면 다죽었겠네. 에휴
16335,국개새끼들보다 저런분들이 물질적으로 그리고 명예도 더 잘받아야하는데
16336,1계급 특징이 무슨 소용이겠어..<br>삼가고인의 명복을 빕니다...<br>노후 전선이며 가스 밸브등 일상에서 충분히 전검가능한것들은 신경써서 관리하면 저런 귀한 생명 한명이라도 살랄수있지 않을까 생각해봅니다..
16337,"군인:사회적 인식이 넌 노예야 라는 인식이 존재,등쳐먹기를 위한 존재<br>소방관:낡은장비,적은 지원금<br>경찰:무능한 오또k,약한 공권력"
16338,이영상을보고 맘이 넘 아픕니다.<br>저분들의 살신성인에 경의와 감사함을 전합니다.
